,0,1,2,3,4,5,6,7
DNAdamage,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
IGF1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
lowNutrition,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
PDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKBKB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTEN,0.5800360960710815,0.6001665972511454,0.5785783701235596,0.5990559489101763,0.7109537692628072,0.7109537692628072,0.7109537692628072,0.7109537692628072
E2F1,0.4063584617520478,0.4179161460502569,0.4085103429126753,0.4202068582535055,0.0,0.0,0.0,0.0
EIF4EBP1,0.9001804803554075,0.9748021657642649,0.8993474940996807,0.9748021657642649,1.0,1.0,1.0,1.0
IL1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6K1,0.09981951964459254,0.02519783423573511,0.10065250590031932,0.02519783423573511,0.0,0.0,0.0,0.0
ULK1,0.8734381507705122,0.9690753852561432,0.8726051645147855,0.9690753852561432,1.0,1.0,1.0,1.0
