,0,1,2,3,4,5,6,7
PDK1,0.7605327986835699,0.39031862325281763,1.0,0.8034725640410779,0.4888813384286762,0.12744689712619742,1.0,0.7539560758066226
PIK3CA,0.7331159816166068,0.3243727210824258,0.9995835068721366,0.7763931484776972,0.4051662197281341,0.0012494793835901709,0.9995835068721366,0.7127232561481468
PPARGC1A,0.8851510283413657,0.8767857969232398,0.9104539775093711,0.9117682447128511,0.8715234393076963,0.8625572678050812,0.931695127030404,0.917187283076496
PTEN,0.33169461618024715,0.4511966514673721,0.280716368179925,0.3494460431049353,0.4949650608542738,0.5835068721366098,0.3498542274052478,0.41515572215280677
RB1,0.1518016783531153,0.36960779629459334,0.0049979175343606835,0.14161092389955368,0.9997424318814528,1.0,1.0,0.9997540011350047
RHEB,0.316842188770552,0.2558753026787179,0.3377759266972095,0.29191435386770664,0.2762615966544154,0.22865472719700125,0.32236568096626406,0.27935119626081717
ROS,0.22931665377521274,0.22398405426310464,0.23198667221990837,0.2304768846314036,0.6028384859135205,0.5912119950020824,0.6126613910870471,0.6040197675919635
S6K1,0.7842363962105745,0.37559787498354796,1.0,0.7099542909309676,0.48967474565909436,0.10453977509371096,1.0,0.624915544449073
SGK1,0.702375663579329,0.5997094464608,0.7671803415243649,0.7063149192886804,0.6236168652924832,0.5231153685964182,0.7671803415243649,0.6927547245178063
SIRT1,0.6132861307788422,0.6329803058249538,0.6130778842149105,0.6307788421491045,0.6184922948771345,0.6409829237817576,0.6184922948771345,0.6409829237817576
SOD2,0.5643154637948474,0.6139467351566477,0.5435235318617243,0.5739853764635106,0.6676680160069757,0.7115785089546023,0.6226572261557685,0.6583477644548689
TP53,0.14337645209157088,0.3653847933731312,0.044148271553519365,0.20201368116820012,0.9998958767180341,1.0,1.0,0.999907445971586
TSC2,0.5723995623516654,0.7546216463438452,0.5135360266555602,0.65228250855073,0.6956019787077017,0.8379841732611412,0.5718450645564348,0.6931833958073021
ULK1,0.20675363439836597,0.6220626566732356,0.0,0.29887073567831585,0.5103252543409053,0.8987921699291962,0.0,0.39074922486001246
lowNutrition,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
