,0,1,2,3,4,5,6,7
DNAdamage,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
IGF1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
lowNutrition,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
PDK1,0.7605327986835699,0.39031862325281763,1.0,0.8034725640410779,0.4888813384286762,0.12744689712619742,1.0,0.7539560758066226
AKT1,0.7605327986835699,0.39031862325281763,1.0,0.8034725640410779,0.4888813384286762,0.12744689712619742,1.0,0.7539560758066226
IKBKB,0.02738295070656587,0.03516563264584928,0.0049979175343606835,0.049436367001964666,0.48196414262088666,0.12744689712619742,1.0,0.7470851570130358
PTEN,0.33169461618024715,0.4511966514673721,0.280716368179925,0.3494460431049353,0.4949650608542738,0.5835068721366098,0.3498542274052478,0.41515572215280677
E2F1,0.848198321646885,0.6303922037054068,0.9950020824656394,0.8583890761004465,0.00025756811854709663,0.0,0.0,0.0002459988649953357
EIF4EBP1,0.21576360378942658,0.6244021250164522,0.0,0.2900457090690327,0.5103252543409053,0.8954602249062891,0.0,0.3750844555509283
IL1B,0.02738295070656587,0.03434008376740577,0.0049979175343606835,0.04870750402820373,0.48196414262088666,0.12494793835901707,1.0,0.7327392826088526
IL6,0.02738295070656587,0.03434008376740577,0.0049979175343606835,0.04870750402820373,0.48196414262088666,0.12494793835901707,1.0,0.7327392826088526
S6K1,0.7842363962105745,0.37559787498354796,1.0,0.7099542909309676,0.48967474565909436,0.10453977509371096,1.0,0.624915544449073
ULK1,0.20675363439836597,0.6220626566732356,0.0,0.29887073567831585,0.5103252543409053,0.8987921699291962,0.0,0.39074922486001246
