,0,1,2,3,4,5,6,7
DNAdamage,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
IGF1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
lowNutrition,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
PDK1,0.724106725773392,0.27653120653120705,0.9975675675675675,0.7691265507932182,0.3665957624290961,0.0,0.9384009009009009,0.6876042709376082
AKT1,0.724106725773392,0.27653120653120705,0.9975675675675675,0.7691265507932182,0.3665957624290961,0.0,0.9384009009009009,0.6876042709376082
IKBKB,0.026311072977739686,0.029581453748120455,0.0032432432432432435,0.05989914156580827,0.3574845679012345,0.0,0.938231981981982,0.6792125458792088
PTEN,0.34167322083988727,0.4329708279708279,0.32015015015015014,0.40534655867989206,0.5763138138138139,0.5765765765765766,0.5763138138138139,0.5765765765765766
E2F1,0.8225863959197284,0.5772787397787398,0.9955555555555555,0.8322521764188431,0.000269019019019019,0.0,0.00016891891891891893,0.00031698365031698365
EIF4EBP1,0.16065065065065087,0.7258980300646966,0.0015915915915915915,0.4412209178875843,0.38820153486820097,1.0,0.03183183183183183,0.5856890223556871
IL1B,0.026311072977739686,0.027785014451681158,0.0032432432432432435,0.05813828980495652,0.3574845679012345,0.0,0.938231981981982,0.644277610944274
IL6,0.026311072977739686,0.027785014451681158,0.0032432432432432435,0.05813828980495652,0.3574845679012345,0.0,0.938231981981982,0.644277610944274
S6K1,0.8393493493493488,0.2741019699353035,0.9984084084084084,0.5587790821124159,0.6117984651318007,0.0,0.9681681681681682,0.41431097764431185
ULK1,0.116421778921779,0.7195918429251758,0.0014414414414414415,0.49164641914641893,0.29314147480814173,1.0,0.02312312312312312,0.6588521855188505
