,0,1,2,3,4,5,6,7
DNAdamage,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
IGF1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
lowNutrition,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
PDK1,0.769598407931741,0.3497394580727917,1.0,0.810047926714594,0.5173506840173523,0.218018018018018,1.0,0.7872205538872233
AKT1,0.769598407931741,0.3497394580727917,1.0,0.810047926714594,0.5173506840173523,0.218018018018018,1.0,0.7872205538872233
IKBKB,0.021553458220124902,0.03249694499694502,0.0024024024024024023,0.05536900536900541,0.5111778445111763,0.218018018018018,1.0,0.7813980647313953
PTEN,0.13641379474712811,0.3060454935454935,0.0912912912912913,0.19407232990566323,0.22400400400400403,0.35855855855855856,0.0,0.10033700367033702
E2F1,0.8551761285094612,0.6200572758906089,0.9975975975975976,0.8564886856553523,0.0,0.0,0.0,0.00021688355021688355
EIF4EBP1,0.1355835597502266,0.6785713744047073,0.0,0.4150519458852791,0.2971271271271274,0.8774774774774775,0.0,0.5263480146813468
IL1B,0.021553458220124902,0.030142805142805162,0.0024024024024024023,0.053492128492128525,0.5111778445111763,0.2069069069069069,1.0,0.7422088755422062
IL6,0.021553458220124902,0.030142805142805162,0.0024024024024024023,0.053492128492128525,0.5111778445111763,0.2069069069069069,1.0,0.7422088755422062
S6K1,0.8644164402497733,0.32142862559529245,1.0,0.5849480541147211,0.7028728728728748,0.12252252252252252,1.0,0.4736519853186529
ULK1,0.09874493541160213,0.6813551105217768,0.0,0.4721067279400612,0.22937771104437787,0.9021021021021021,0.0,0.613468468468467
