,0,1,2,3,4,5,6,7
DNAdamage,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
IGF1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
lowNutrition,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
PDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKBKB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTEN,0.3813313313313313,0.45620620620620617,0.3801301301301301,0.45490490490490487,0.5762762762762763,0.5765765765765766,0.5762762762762763,0.5765765765765766
E2F1,0.4161911911911912,0.43243243243243246,0.417092092092092,0.43368368368368365,0.00015015015015015014,0.0,0.00015015015015015014,0.0
EIF4EBP1,0.5658658658658658,0.924124124124124,0.5652652652652652,0.924124124124124,0.6147147147147147,1.0,0.6147147147147147,1.0
IL1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6K1,0.43413413413413415,0.07587587587587587,0.4347347347347348,0.07587587587587587,0.3852852852852853,0.0,0.3852852852852853,0.0
ULK1,0.4075075075075075,0.8971096096096096,0.4069069069069069,0.8969094094094094,0.4687687687687688,1.0,0.4687687687687688,1.0
