SYMBOL:SNCA,10.402,10.564,10.424,10.61
SYMBOL:MAPT,10.369,10.695,10.614,10.472
SYMBOL:GJA1,10.372,10.22,10.145,10.349
SYMBOL:DAB1,10.281,10.211,10.526,10.206
SYMBOL:RELA,11.874,11.94,11.995,11.795
SYMBOL:GRIA1,10.39,10.451,10.387,10.401
SYMBOL:GRIA1,10.777,10.841,10.771,10.695
SYMBOL:HSF1,10.401,10.542,10.584,10.307
SYMBOL:EGFR,10.465,10.384,10.461,10.445
SYMBOL:MARCKS,10.479,10.562,10.328,10.317
SYMBOL:NF2,10.301,10.244,10.103,10.033
SYMBOL:SYN1,10.141,10.169,10.065,9.955
SYMBOL:H2AFX,10.881,10.883,11.025,10.891
SYMBOL:RPS6KB1,10.458,10.348,10.567,10.117
SYMBOL:MAPT,10.224,10.134,9.991,9.767
SYMBOL:CTTN,10.498,11.121,10.75,11.061
SYMBOL:CTTN,10.531,10.681,10.664,10.452
SYMBOL:CREB1,9.986,10.258,10.116,9.804
SYMBOL:DAB1,10.311,10.984,10.542,10.596
SYMBOL:TP73,9.501,9.443,9.186,9.256
SYMBOL:PTK2,10.001,10.106,9.993,10.114
SYMBOL:KDR,10.434,10.538,10.522,10.471
SYMBOL:KDR,13.636,13.605,13.428,14.009
SYMBOL:KDR,12.601,13.884,13.542,13.496
SYMBOL:IGF1R,9.522,9.508,9.335,9.19
SYMBOL:IGF1R,10.04,9.99,9.967,9.608
SYMBOL:ITGB3,10.494,10.528,10.415,10.311
SYMBOL:TP53,9.774,9.654,9.737,9.418
SYMBOL:TP53,10.141,10.152,10.057,9.827
SYMBOL:TP53,9.768,9.602,9.574,9.412
SYMBOL:TP53,10.176,10.034,10.058,9.685
SYMBOL:CHEK2,12.764,12.64,12.499,12.906
SYMBOL:TP53,10.465,10.489,10.358,10.261
SYMBOL:TP53,10.279,10.246,10.179,10.119
SYMBOL:TP53,10.03,9.961,9.957,9.77
SYMBOL:TP53,12.943,13.002,12.096,13.647
SYMBOL:MAPT,14.08,14.122,13.982,14.563
SYMBOL:MAPT,10.788,10.957,10.649,10.918
SYMBOL:DOK1,9.985,9.891,9.702,9.724
SYMBOL:DOK2,10.474,10.478,10.529,10.453
SYMBOL:EIF2S1,10.778,10.811,10.679,10.77
SYMBOL:EIF2AK2,10.124,9.958,9.841,9.724
SYMBOL:GAP43,11.653,11.515,11.419,11.075
SYMBOL:ITGB3,10.139,10.07,9.874,9.724
SYMBOL:RET,10.13,9.909,9.788,9.547
SYMBOL:RPS6KB1,10.196,10.195,10.022,10.011
SYMBOL:SNCA,10.415,10.357,10.608,10.318
SYMBOL:CAMK2A,10.758,10.746,10.912,11.234
SYMBOL:BCL2L11,10.02,9.843,9.849,9.554
SYMBOL:PPP1R14A,10.008,9.816,9.824,9.502
SYMBOL:EIF2AK2,10.237,10.106,10.281,9.807
SYMBOL:GAB1,10.535,10.357,10.333,10.287
SYMBOL:GRIA2,12.977,13.007,12.87,13.395
SYMBOL:MARCKS,10.435,10.431,10.289,10.333
SYMBOL:MAP2K1,11.067,11.072,10.815,10.913
SYMBOL:GRIN1,9.438,9.311,9.304,9.177
SYMBOL:PRKCD,10.036,10.004,10.159,10.16
SYMBOL:TH,9.714,9.842,9.866,9.565
SYMBOL:FLT1,10.346,10.879,10.347,10.204
SYMBOL:KDR,10.053,9.905,9.789,9.675
SYMBOL:WAS,10.584,10.482,10.584,10.225
SYMBOL:ZAP70,10.469,10.352,10.306,10.015
SYMBOL:ZAP70,10.365,10.298,10.302,10.098
SYMBOL:AKT1,10.378,9.959,10.124,10.058
SYMBOL:AKT1,10.11,10.183,10.255,10.001
SYMBOL:AKT1,10.365,10.153,10.188,9.736
SYMBOL:ABL1,10.433,10.294,10.211,10.031
SYMBOL:CDC25C,10.231,10.019,10.16,9.871
SYMBOL:CHEK1,10.199,10.095,10.226,9.98
SYMBOL:RAF1,10.427,10.335,10.843,10.318
SYMBOL:CCNB1,10.627,10.22,10.524,10.227
SYMBOL:CCNE1,11.163,11.402,11.297,11.565
SYMBOL:EIF4B,10.382,10.487,10.444,9.994
SYMBOL:EIF4G1,10.671,10.693,10.502,10.261
SYMBOL:IRS1,10.448,10.358,10.124,10.271
SYMBOL:LAT,10.318,10.261,10.404,10.14
SYMBOL:RPS6KB2,10.683,10.223,10.159,10.309
SYMBOL:PAK1,10.715,10.796,10.705,10.731
SYMBOL:PAK2,10.488,10.047,10.087,10.023
SYMBOL:PAK3,10.691,10.264,10.547,10.26
SYMBOL:PRKCB,10.49,10.307,10.349,9.978
SYMBOL:PRKCD,10.44,10.438,10.482,10.245
SYMBOL:RPS6KA1,10.152,10.136,10.298,9.866
SYMBOL:SRC,10.447,10.404,10.06,9.966
SYMBOL:LCP2,10.569,10.393,10.682,10.416
SYMBOL:LCK,10.326,10.255,10.32,9.892
SYMBOL:FOS,11.095,10.764,11.173,10.817
SYMBOL:SRC,10.261,10.231,10.361,9.943
SYMBOL:GAB2,10.494,10.917,10.578,10.075
SYMBOL:PTK2B,10.255,10.238,10.36,9.814
SYMBOL:GRK2,10.654,10.51,10.788,10.215
SYMBOL:BRCA1,10.341,10.326,10.682,9.973
SYMBOL:CCNC,10.298,10.238,10.252,9.929
SYMBOL:GAB2,12.151,12.108,12.095,12.435
SYMBOL:MAPKAPK2,10.295,10.093,10.059,9.921
SYMBOL:ERBB2,11.072,9.879,9.769,9.668
SYMBOL:NFKB1,13.394,13.501,13.54,14.068
SYMBOL:SHC1,11.947,11.544,11.666,11.077
SYMBOL:SMAD1,10.676,10.346,10.529,10.111
SYMBOL:SMAD2,10.515,10.399,10.466,10.249
SYMBOL:SMAD3,10.366,10.4,10.494,10.218
SYMBOL:FAS,10.14,9.975,9.921,9.468
SYMBOL:ACACA,12.112,12.126,11.818,12.58
SYMBOL:CASP6,10.998,11.082,11.075,11.165
SYMBOL:CASP9,10.79,10.82,10.68,10.737
SYMBOL:PLA2G4A,10.562,10.442,10.385,10.169
SYMBOL:EEF2,12.097,12.259,12.136,12.639
SYMBOL:LIPE,10.991,11.713,11.34,11.098
SYMBOL:PTK2B,12.847,13.146,12.801,11.459
SYMBOL:PTK2B,12.414,11.788,10.782,10.724
SYMBOL:SRF,11.794,11.864,11.619,11.811
SYMBOL:STAT2,10.662,10.626,10.643,10.367
SYMBOL:SYK,11.003,10.538,10.901,10.497
SYMBOL:SYK,13.062,12.902,13.229,13.605
SYMBOL:MUC1,9.892,9.718,9.804,9.59
SYMBOL:CD4,11.664,11.45,11.915,11.664
SYMBOL:CDC25A,9.587,9.255,9.301,9.019
SYMBOL:CDC25B,9.868,9.488,9.617,9.332
SYMBOL:CDK7,10.375,10.231,10.402,9.909
SYMBOL:CHEK1,11.302,11.295,11.148,10.946
SYMBOL:MET,10.31,10.14,10.175,9.902
SYMBOL:CCND1,12.004,10.764,10.846,10.89
SYMBOL:CCNE2,11.082,10.319,10.432,10.074
SYMBOL:KRT18,10.043,9.613,9.674,9.227
SYMBOL:KRT8,10.624,10.572,10.383,10.306
SYMBOL:CTNND1,10.532,10.461,10.417,10.107
SYMBOL:RAF1,11.9,12.323,11.681,12.691
SYMBOL:PRKDC,10.407,11.525,10.625,9.994
SYMBOL:PRKDC,10.906,10.969,10.766,10.553
SYMBOL:PRKDC,10.169,10.015,10.038,9.696
SYMBOL:EGFR,10.07,9.856,9.89,9.437
SYMBOL:MAPK6,10.086,9.933,9.795,9.679
SYMBOL:PTK2,13.033,13.029,12.519,12.707
SYMBOL:AURKA,9.85,9.704,9.682,9.626
SYMBOL:LMNA,12.832,12.709,12.565,13.259
SYMBOL:MITF,11.156,10.998,11.034,10.784
SYMBOL:PLCG2,10.899,10.873,10.702,10.999
SYMBOL:PLK1,11.454,11.327,11.34,11.392
SYMBOL:MED1,10.271,10.309,10.278,10.213
SYMBOL:PPARG,14.047,13.979,13.848,14.196
SYMBOL:WASF1,10.231,9.958,9.927,9.651
SYMBOL:XIAP,10.658,10.367,10.49,10.05
SYMBOL:ACLY,10.543,10.024,10.004,9.792
SYMBOL:STK4,10.398,9.758,9.86,9.385
SYMBOL:MYL9,10.745,10.456,10.429,10.325
SYMBOL:BCAR1,10.088,9.788,9.819,9.549
SYMBOL:PPP1CA,10.664,10.567,10.867,10.211
SYMBOL:TLK1,12.381,12.544,12.479,12.772
SYMBOL:CSNK2B,10.274,10.106,10.197,9.896
SYMBOL:EPHA2,10.574,10.511,10.33,10.319
SYMBOL:EPHB1,9.421,9.12,9.178,8.99
SYMBOL:EFNB1,10.081,10.066,10.003,10.031
SYMBOL:PGR,10.046,10.409,10.322,10.136
SYMBOL:ERBB2,9.923,9.94,9.881,9.926
SYMBOL:ERBB2,10.248,10.322,10.435,10.744
SYMBOL:ERBB2,10.277,10.036,10.037,10.012
SYMBOL:EGFR,10.595,10.247,10.68,10.39
SYMBOL:EGFR,10.017,10.115,9.826,10.121
SYMBOL:G3BP1,10.753,10.563,10.922,10.818
SYMBOL:ICAM1,10.374,10.425,10.416,10.383
SYMBOL:KDR,10.397,10.468,10.134,10.354
SYMBOL:KDR,10.723,10.844,10.804,10.854
SYMBOL:KDR,11.022,11.072,11.175,11.082
SYMBOL:IGF1R,10.029,9.954,9.942,9.853
SYMBOL:IGF1R,9.936,9.97,9.938,9.881
SYMBOL:PXN,10.081,10,10.033,9.861
SYMBOL:CAV1,10.731,10.617,10.851,11.011
SYMBOL:SRC,10.805,10.745,10.74,10.706
SYMBOL:TP53,10.48,10.46,10.752,10.519
SYMBOL:TP53,10.156,10.239,10.736,10.263
SYMBOL:TP53,10.772,10.857,11.304,11.087
SYMBOL:PPP1R1B,10.007,10.08,9.967,9.93
SYMBOL:DOK1,9.961,10.067,10.101,9.972
SYMBOL:DOK1,10.424,10.345,10.351,10.681
SYMBOL:DOK2,10.084,10.015,10.1,9.93
SYMBOL:EIF2S1,10.343,10.36,10.413,10.298
SYMBOL:EIF2AK2,10.287,10.269,10.312,10.115
SYMBOL:GAP43,10.125,10.193,9.895,9.959
SYMBOL:ITGB3,10.497,10.438,10.501,10.543
SYMBOL:RET,10.329,10.347,10.351,10.301
SYMBOL:RPS6KB1,10.359,10.495,10.134,10.326
SYMBOL:SNCA,10.771,10.622,10.726,10.856
SYMBOL:SNCA,10.108,10.258,10.339,10.184
SYMBOL:CAMK2A,10.262,10.344,10.387,10.386
SYMBOL:BCL2L11,10.09,10.139,10.12,10.004
SYMBOL:PPP1R14A,10.425,10.299,10.163,10.023
SYMBOL:EIF2AK2,10.372,10.548,10.466,10.186
SYMBOL:GAB1,10.389,10.274,10.228,10.284
SYMBOL:GRIA2,10.519,10.413,10.491,10.394
SYMBOL:MARCKS,10.906,10.735,10.838,10.902
SYMBOL:EZR,9.45,9.274,9.307,9.328
SYMBOL:MAPT,14.55,14.445,14.127,14.598
SYMBOL:MAPT,9.784,9.439,9.728,9.365
SYMBOL:MAPT,10.82,10.686,10.895,10.764
SYMBOL:MAPT,10.81,10.584,10.663,11.054
SYMBOL:MAPT,10.065,9.96,10.043,9.875
SYMBOL:MAPT,10.143,10.058,9.936,9.74
SYMBOL:MAPT,10.867,10.818,10.733,10.88
SYMBOL:G3BP1,10.48,10.156,10.315,10.097
SYMBOL:CTNNB1,10.074,9.835,9.948,9.741
SYMBOL:AR,10.075,9.729,9.568,9.497
SYMBOL:AR,10.213,9.933,9.919,9.702
SYMBOL:ICAM1,9.879,9.635,9.689,9.44
SYMBOL:PXN,9.687,9.432,9.588,9.164
SYMBOL:RB1,11.093,10.946,10.99,10.789
SYMBOL:RB1,11.785,11.631,11.664,11.705
SYMBOL:RB1,10.471,10.664,10.411,10.675
SYMBOL:CDK2,10.918,10.668,10.464,10.824
SYMBOL:CAV1,10.075,9.619,9.682,9.512
SYMBOL:PRKCQ,9.779,9.819,9.727,9.691
SYMBOL:YWHAZ,10.067,10.171,10.02,9.975
SYMBOL:ADD1,9.993,10.086,9.899,9.705
SYMBOL:PRKAA1,10.238,10.16,10.835,10.057
SYMBOL:APP,11.275,10.93,11.445,10.855
SYMBOL:CREB1,9.984,9.815,9.705,9.714
SYMBOL:PPP1R1B,10.048,9.816,9.818,9.59
SYMBOL:EGFR,10.272,10.299,9.852,9.757
SYMBOL:EGFR,10.23,10.097,9.972,9.774
SYMBOL:GABRB1,10.19,9.815,10.001,9.54
SYMBOL:HSP90AB1,10.464,10.185,10.232,10.025
SYMBOL:NFKBIE,12.49,11.988,11.946,12.417
SYMBOL:KRT18,10.577,10.541,11.008,10.11
SYMBOL:KRT18,10.044,9.949,9.836,9.547
SYMBOL:MEF2A,11.111,10.977,10.958,11.007
SYMBOL:MYC,10.687,10.565,10.552,10.434
SYMBOL:OPRM1,9.839,9.936,10.059,9.906
SYMBOL:PRKCZ,10.441,9.959,10.176,9.845
SYMBOL:SHC1,11.912,11.309,12.224,12.919
SYMBOL:STK11,10.005,10.057,9.958,10.027
SYMBOL:STK11,10.229,10.26,10.074,10.011
SYMBOL:MAPKAPK2,10.687,10.751,10.886,10.421
SYMBOL:MAP2K1,10.06,9.983,10.22,9.798
SYMBOL:MAP2K1,10.27,10.256,11.47,11.257
SYMBOL:RPS6KA5,11.289,11.348,11.298,11.186
SYMBOL:RPS6KA5,10.158,10.277,10.071,9.903
SYMBOL:MTOR,10.286,11.172,10.353,9.904
SYMBOL:TP53,11.526,10.966,10.781,11.083
SYMBOL:TP63,10.036,9.861,9.909,9.762
SYMBOL:PAK2,10.103,9.799,9.916,9.467
SYMBOL:PEA15,10.484,10.137,10.134,9.835
SYMBOL:PRKCA,10.285,10.249,10.167,9.987
SYMBOL:PRKCD,10.296,10.123,10.178,9.584
SYMBOL:PRKCD,10.269,10.252,10.312,10.034
SYMBOL:PRKCQ,9.949,10.044,10.525,10.213
SYMBOL:PRKD1,10.177,10.08,10.145,10.049
SYMBOL:PLCB3,10.146,10.05,9.992,9.712
SYMBOL:RASGRF1,10.022,9.939,9.993,9.926
SYMBOL:MDM4,9.969,9.757,9.79,10.143
SYMBOL:MEF2C,10.041,9.979,9.917,10.024
SYMBOL:DUSP1,10.439,10.395,10.17,10.266
SYMBOL:SREBF1,10.077,9.765,9.771,9.534
SYMBOL:PLCG1,10.305,10.325,10.707,10.166
SYMBOL:LYN,10.84,10.79,10.768,10.528
SYMBOL:BCAR1,10.968,10.852,11.089,10.595
SYMBOL:PLCG1,10.501,10.564,10.463,10.237
SYMBOL:PLCG2,10.564,10.577,10.87,10.292
SYMBOL:ATF1,9.989,9.442,9.523,9.151
SYMBOL:CD19,11.649,11.654,11.779,11.726
SYMBOL:FYN,10.634,10.586,10.793,10.189
SYMBOL:ATP1A1,10.719,10.774,10.784,10.246
SYMBOL:CBL,10.21,10.367,10.672,10.167
SYMBOL:CBL,11.127,10.691,10.445,11.044
SYMBOL:FGFR1,10.632,10.2,10.038,9.782
SYMBOL:FGFR1,11.92,12.06,11.746,12.028
SYMBOL:LMNA,10.565,11.594,10.733,10.139
SYMBOL:MITF,10.931,10.511,11.085,10.689
SYMBOL:EIF4EBP1,11.312,13.969,12.385,12.723
SYMBOL:EIF4EBP1,10.4,10.509,10.521,10.142
SYMBOL:ABL1,13.623,13.596,13.762,14.91
SYMBOL:ACACA,10.617,11.001,11.163,10.567
SYMBOL:AKT1,10.395,10.159,10.388,10.366
SYMBOL:AKT1,10.516,10.508,10.669,10.398
SYMBOL:PRKAB1,11.502,11.491,11.51,11.831
SYMBOL:CHEK2,11.267,11.436,11.32,11.658
SYMBOL:CCND1,12.472,12.612,12.64,12.89
SYMBOL:CCND3,10.624,10.615,10.587,10.425
SYMBOL:IFNAR1,9.983,9.461,9.761,9.426
SYMBOL:DNM1,14.605,14.831,14.772,15.168
SYMBOL:E2F1,11.365,11.423,11.117,11.29
SYMBOL:PTK2,10.371,10.31,10.253,10.044
SYMBOL:HDAC5,11.086,10.465,11.391,10.837
SYMBOL:LIPE,10.124,10.274,10.852,10.332
SYMBOL:NFKBIB,10.345,10.289,10.334,10.19
SYMBOL:CHUK,10.352,10.547,10.601,10.472
SYMBOL:CHUK,13.095,13.026,13.786,13.162
SYMBOL:FAS,10.105,9.724,9.898,9.81
SYMBOL:FOSB,10.057,9.957,9.826,10.596
SYMBOL:GRK1,10.339,10.202,10.307,11.019
SYMBOL:HDAC3,11.322,11.347,11.629,11.48
SYMBOL:HDAC6,12.145,12.366,12.328,12.048
SYMBOL:ERBB2,10.164,10.144,10.117,9.701
SYMBOL:ERBB3,9.963,9.828,9.72,9.418
SYMBOL:ERBB3,10.286,10.25,10.226,9.95
SYMBOL:ERBB4,11.715,12.013,11.877,11.706
SYMBOL:SMAD1,10.333,10.202,10.213,9.937
SYMBOL:SMAD2,11.862,11.926,11.832,11.866
SYMBOL:SMAD2,10.281,10.017,9.991,9.58
SYMBOL:SMAD2,10.007,9.691,9.597,9.308
SYMBOL:SMAD2,10.612,10.91,10.989,10.522
SYMBOL:SMAD3,10.997,11.009,11.002,11.018
SYMBOL:SMAD3,10.925,11,10.789,10.731
SYMBOL:SMAD3,10.104,10.8,10.219,10.277
SYMBOL:SMAD3,9.93,9.693,9.698,9.308
SYMBOL:KCNIP3,10.613,10.623,10.326,10.493
SYMBOL:EPOR,10.102,10,9.824,9.861
SYMBOL:IFNAR1,10.915,10.988,11.016,11.431
SYMBOL:IL2RA,10.077,10.006,9.842,10.29
SYMBOL:WEE1,9.625,9.33,9.382,9.318
SYMBOL:MAP2K4,10.438,10.196,10.1,9.867
SYMBOL:Atp1a1,10.661,10.759,11.583,11.531
SYMBOL:CSNK1A1,10.234,10.062,9.835,9.787
SYMBOL:HSP90AB1,10.289,10.177,10.509,10.057
SYMBOL:NF2,13.345,12.782,13.718,13.547
SYMBOL:MAP3K7,10.094,9.956,9.894,11.173
SYMBOL:MAP3K7,10.61,10.424,10.244,10.426
SYMBOL:MAP3K8,10.428,10.278,10.285,9.99
SYMBOL:PKMYT1,10.841,10.457,10.659,10.409
SYMBOL:WEE1,10.361,10.152,10.199,9.765
SYMBOL:EPB41,10.089,10.249,10.067,9.857
SYMBOL:MKNK1,10.398,10.406,10.412,10.203
SYMBOL:RAD51,10.436,10.541,10.457,10.202
SYMBOL:RRN3,10.004,10.131,9.998,9.756
SYMBOL:LMNA,9.606,9.449,9.323,9.227
SYMBOL:TP53,10.68,10.949,10.92,10.916
SYMBOL:TP53,10.606,10.809,10.752,10.592
SYMBOL:TP53,10.576,10.585,10.59,10.67
SYMBOL:TP53,11.701,11.66,12.065,12.345
SYMBOL:TP53,11.199,11.419,11.302,11.39
SYMBOL:MAPT,10.516,10.677,10.705,10.575
SYMBOL:MAPT,10.102,10.219,10.243,9.945
SYMBOL:MAPT,12.073,12.085,12.231,11.941
SYMBOL:MAPT,9.837,9.862,9.877,9.662
SYMBOL:MAPT,10.01,10.055,9.904,10.092
SYMBOL:MAPT,10.304,10.558,10.528,10.609
SYMBOL:MAPT,9.853,9.829,9.7,9.659
SYMBOL:MAPT,10.466,10.568,10.693,10.214
SYMBOL:MAPT,10.118,10.031,10.091,9.819
SYMBOL:FOXO1,10.259,10.639,10.588,10.303
SYMBOL:CTNNB1,10.619,10.586,10.532,10.519
SYMBOL:BRCA1,10.642,10.465,10.775,10.518
SYMBOL:CDC25C,10.404,10.131,10.443,10.266
SYMBOL:AR,10.158,10.252,10.228,9.986
SYMBOL:MAP2K1,10.665,10.645,10.645,10.585
SYMBOL:GRIN1,9.935,10.027,9.972,9.882
SYMBOL:PRKCD,10.205,10.271,10.26,10.12
SYMBOL:PRKCQ,10.308,10.362,10.366,10.491
SYMBOL:YWHAZ,10.259,10.254,10.491,10.638
SYMBOL:PRKAA1,10.358,10.626,10.651,10.426
SYMBOL:APP,10.507,10.656,10.676,10.664
SYMBOL:CREB1,10.396,10.476,10.557,10.37
SYMBOL:PPP1R1B,10.304,10.247,10.236,9.931
SYMBOL:EGFR,10.033,9.975,9.798,9.816
SYMBOL:EFNB2,10.46,10.561,10.518,10.113
SYMBOL:GABRB1,10.092,10.02,9.83,9.861
SYMBOL:HSP90AB1,10.44,10.649,10.744,10.323
SYMBOL:NFKBIB,10.44,10.517,10.473,10.31
SYMBOL:NFKBIE,10.65,10.859,10.883,10.682
SYMBOL:KRT18,10.1,10.413,9.872,9.953
SYMBOL:KRT18,10.164,10.123,10.222,9.77
SYMBOL:MEF2A,10.603,10.572,10.634,10.347
SYMBOL:MYC,9.873,10.201,10.064,10.064
SYMBOL:CHEK1,9.704,9.497,9.47,9.608
SYMBOL:CHEK1,10.4,10.366,10.314,10.418
SYMBOL:SRC,13.724,13.589,13.18,13.628
SYMBOL:MAP2K3,10.499,10.489,10.471,10.494
SYMBOL:CHEK2,10.78,10.756,10.89,10.519
SYMBOL:TYK2,10.062,9.962,9.932,9.777
SYMBOL:JAK1,10.43,10.285,10.511,10.218
SYMBOL:JAK2,10.336,10.248,10.149,10.081
SYMBOL:JAK2,10.931,10.851,10.895,10.723
SYMBOL:NFKBIA,10.2,10.055,9.86,9.868
SYMBOL:MAP3K5,10.093,9.812,9.821,9.621
SYMBOL:LIMK1,10.23,9.983,10.056,9.924
SYMBOL:MAP2K4,11.634,11.619,11.374,11.803
SYMBOL:MAP3K5,10.586,10.416,10.548,10.181
SYMBOL:HIST1H3A,10.436,10.288,10.185,10.267
SYMBOL:FOXO1,10.377,10.449,10.331,10.158
SYMBOL:BRCA1,11.51,11.385,11.372,11.465
SYMBOL:HDAC4,10.191,10.115,10.021,9.604
SYMBOL:HDAC5,10.108,10.055,9.913,10.026
SYMBOL:PTPN11,10.58,10.601,10.34,10.351
SYMBOL:PTPN11,10.256,10.125,10.116,10.18
SYMBOL:SYT1,10.136,9.952,9.762,9.752
SYMBOL:SYT1,9.613,9.563,9.552,9.649
SYMBOL:NTRK2,11.876,11.849,11.822,11.899
SYMBOL:TH,10.96,10.837,10.837,10.994
SYMBOL:TH,10.121,9.966,9.896,9.925
SYMBOL:TH,10.499,10.364,10.223,10.019
SYMBOL:LIMK1,13.468,13.811,13.746,12.18
SYMBOL:BTK,10.116,10.36,9.682,9.953
SYMBOL:MAP3K8,10.206,10.128,10.171,9.996
SYMBOL:CRK,10.674,10.879,10.691,10.568
SYMBOL:EEF2K,10.92,10.864,10.786,10.641
SYMBOL:FLNA,10.587,10.868,10.523,10.233
SYMBOL:MAP2K6,10.994,11.084,10.764,10.813
SYMBOL:HDAC2,10.529,11.036,10.985,10.848
SYMBOL:PTK2,10.214,10.524,10.341,10.086
SYMBOL:EGFR,10.522,10.323,10.407,10.162
SYMBOL:GSK3A,10.242,10.202,10.042,10.267
SYMBOL:YWHAQ,10.741,10.674,10.525,10.584
SYMBOL:YWHAZ,10.318,11.097,10.292,10.862
SYMBOL:PFKFB2,10.094,9.674,9.832,9.522
SYMBOL:ACTA1,10.487,10.489,10.399,10.086
SYMBOL:ARAF,10.214,10.227,10.084,9.979
SYMBOL:ATRIP,10.418,10.352,9.982,9.954
SYMBOL:BCL2,10.326,10.254,10.286,10.171
SYMBOL:BCL2L1,10.139,9.842,10.06,9.543
SYMBOL:BRAF,10.128,9.911,10.19,9.61
SYMBOL:BRAF,10.048,9.874,9.952,9.608
SYMBOL:CHEK2,10.553,10.754,10.93,10.424
SYMBOL:GAB1,10.308,10.187,10.161,9.814
SYMBOL:HDAC1,11.19,11.205,11.053,10.695
SYMBOL:MAPK14,10.519,10.282,10.587,10.085
SYMBOL:PRKCA,10.245,10.458,10.156,10.097
SYMBOL:PRKCD,10.877,10.923,10.704,10.344
SYMBOL:PRKCE,10.617,10.643,10.47,10.388
SYMBOL:PRKCA,10.191,10.191,9.989,10.051
SYMBOL:PRKCZ,9.884,9.74,9.737,9.824
SYMBOL:PPP1R12A,10.14,10.185,10.582,10.171
SYMBOL:PPP1R12A,10.231,10.244,9.888,9.978
SYMBOL:PLCG1,10.449,10.56,10.439,10.137
SYMBOL:PLCG2,10.354,10.336,10.315,10.147
SYMBOL:MED1,10.614,10.205,10.588,10.227
SYMBOL:PPARG,10.466,10.112,10.401,9.923
SYMBOL:TEK,10.876,11.015,10.91,10.87
SYMBOL:WASF1,10.601,10.807,10.651,10.621
SYMBOL:XIAP,10.298,10.094,10.653,9.921
SYMBOL:ACLY,10.108,9.945,10.181,9.847
SYMBOL:STK4,10.334,10.284,10.414,9.891
SYMBOL:MYL9,11.003,11.26,11.646,11.895
SYMBOL:BCAR1,10.578,10.239,10.416,10.192
SYMBOL:PPP1CA,9.836,10.316,10.17,9.818
SYMBOL:CSNK2B,10.355,10.342,10.317,9.851
SYMBOL:EPHA2,10.53,10.544,10.678,10.319
SYMBOL:EPHB1,10.503,10.433,10.466,10.229
SYMBOL:EFNB1,10.419,10.278,10.23,10.134
SYMBOL:EPOR,10.776,10.778,10.828,10.653
SYMBOL:IKBKB,11.266,11.321,11.205,11.405
SYMBOL:IKBKG,11.811,12.408,12.197,12.783
SYMBOL:AKT1S1,12.99,12.972,12.89,13.242
SYMBOL:ARRB1,11.168,11.288,11.298,11.399
SYMBOL:BID,11.327,11.387,11.544,11.663
SYMBOL:CD247,11.003,10.974,11.157,11.028
SYMBOL:CDK1,10.271,10.422,10.219,10.241
SYMBOL:CREB1,10.402,10.251,10.383,10.264
SYMBOL:EGFR,10.711,10.671,10.802,10.821
SYMBOL:PTK2,10.396,10.301,10.322,10.065
SYMBOL:FOXO1,10.817,10.815,10.92,10.639
SYMBOL:FOXO1,10.304,10.228,10.344,9.895
SYMBOL:GRK2,12.385,12.501,12.403,12.54
SYMBOL:IKBKB,12.219,12.196,12.194,12.182
SYMBOL:IRS1,11.255,11.352,11.446,11.624
SYMBOL:MAPK8,10.669,10.652,10.759,10.4
SYMBOL:LAT,11.086,11.206,11.139,11.139
SYMBOL:LCK,10.55,10.452,10.177,10.185
SYMBOL:LCK,10.49,10.387,10.34,10.31
SYMBOL:CASP1,10.183,10.192,10.227,9.987
SYMBOL:CASP2,10.265,10.152,10.06,9.781
SYMBOL:GRB10,10.165,10.086,10.046,9.643
SYMBOL:RACGAP1,10.201,10.198,10.188,9.897
SYMBOL:CDC37,10.495,10.467,10.459,10.285
SYMBOL:IGF2R,10.707,10.899,10.865,10.723
SYMBOL:IGFBP3,10.419,10.364,10.424,10.151
SYMBOL:DUSP1,10.76,10.762,10.829,10.589
SYMBOL:PAK1,10.548,10.412,10.765,10.23
SYMBOL:MAP3K7,10.402,10.853,10.418,10.169
SYMBOL:TGFBR1,10.56,10.544,10.511,10.256
SYMBOL:TGFBR2,12.761,12.81,12.683,12.852
SYMBOL:NOS3,10.427,10.51,10.435,10.116
SYMBOL:NOS3,11.119,11.272,11.403,11.46
SYMBOL:IKBKG,11.013,11.085,11.022,10.92
SYMBOL:MTOR,10.136,9.965,9.877,9.494
SYMBOL:PIK3R1,10.431,10.368,10.258,10.079
SYMBOL:ARHGEF2,10.163,9.876,9.914,9.468
SYMBOL:VAV2,10.637,10.686,10.825,10.231
SYMBOL:AURKA,10.165,10.077,9.824,9.911
SYMBOL:AURKB,10.223,10.121,9.965,9.86
SYMBOL:AURKA,10.353,10.271,10.23,10.085
SYMBOL:AURKB,10.125,9.918,9.987,9.736
SYMBOL:AURKC,10.487,10.487,10.431,10.36
SYMBOL:ITGB1,10.3,10.188,10.225,9.992
SYMBOL:ITGB1,11.268,11.18,11.189,11.291
SYMBOL:PDGFRB,10.195,10.141,10.054,10.001
SYMBOL:IFNGR1,10.117,9.785,9.985,9.666
SYMBOL:PDGFRB,10.442,10.401,10.394,10.779
SYMBOL:PDGFRB,10.135,10.26,9.97,9.996
SYMBOL:PDGFRA,10.618,10.696,10.882,10.243
SYMBOL:YWHAZ,9.923,9.911,9.865,9.577
SYMBOL:BIRC5,10.14,9.847,9.979,9.462
SYMBOL:TOP2A,11.211,11.166,11.165,11.46
