symbol,1,6,24,96
SYMBOL:JUN,9.809,10.115,10.588,10.078
SYMBOL:JUN,10.251,10.301,10.594,10.507
SYMBOL:JUN,9.753,10.018,9.9,10.289
SYMBOL:JUN,9.608,9.867,10.144,10.182
SYMBOL:JUNB,10.114,10.376,11.144,10.208
SYMBOL:JUNB,9.662,9.92,9.863,10.343
SYMBOL:JUNB,9.9,10.226,10.155,10.339
SYMBOL:ATF2,9.667,10.164,9.883,10.029
SYMBOL:ATF2,10.046,10.442,9.947,10.208
SYMBOL:ATF2,9.9,10.343,10.231,10.468
SYMBOL:ATF2,9.606,10.241,10.132,10.216
SYMBOL:ATF2,9.444,9.974,9.93,10.314
SYMBOL:MYC,9.579,9.834,9.776,10.017
SYMBOL:MYC,9.789,10.107,10.256,10.252
SYMBOL:VASP,9.325,9.829,9.837,9.751
SYMBOL:PTK2B,9.624,10.077,9.992,10.25
SYMBOL:RELA,9.618,10.357,10.045,10.114
SYMBOL:CTNNB1,9.483,9.962,9.744,9.866
SYMBOL:CTNNB1,10.08,10.033,10.424,10.244
SYMBOL:EGFR,9.83,10.41,10.164,10.18
SYMBOL:MTOR,9.641,10.81,10.026,10.042
SYMBOL:EIF4EBP1,9.538,10.024,9.802,9.947
SYMBOL:EIF4EBP1,9.768,10.139,10.007,10.166
SYMBOL:STMN1,10.058,10.359,10.456,10.322
SYMBOL:STMN1,9.825,10.426,10.117,10.349
SYMBOL:PDGFRB,9.934,10.39,10.112,10.15
SYMBOL:MET,10.196,10.651,10.352,10.542
SYMBOL:EGFR,9.863,10.239,10.016,10.169
SYMBOL:EGFR,10.758,10.346,10.152,10.477
SYMBOL:IRS1,10.116,10.516,10.069,10.317
SYMBOL:IRS1,9.98,10.088,10.205,10.149
SYMBOL:RPS6,9.641,9.875,9.904,10.192
SYMBOL:EIF4E,9.581,9.913,9.969,10.068
SYMBOL:ELK1,9.535,10.121,10.049,9.994
SYMBOL:ELK1,8.984,9.542,9.452,9.505
SYMBOL:MEF2A,10.984,11.067,10.995,11.645
SYMBOL:MEF2A,9.809,10.295,10.166,10.265
SYMBOL:GATA1,9.068,9.764,9.549,9.701
SYMBOL:GATA1,9.669,10.12,9.837,9.821
SYMBOL:HNF4A,9.047,10.783,9.412,9.429
SYMBOL:STAT1,8.741,9.724,9.228,9.178
SYMBOL:STAT3,10.144,10.433,10.286,10.276
SYMBOL:STAT3,9.609,9.884,9.988,9.963
SYMBOL:STAT4,8.974,9.608,9.314,9.321
SYMBOL:STAT5A,9.27,9.629,9.606,9.604
SYMBOL:STAT5A,14.035,13.857,14.006,13.691
SYMBOL:STAT6,9.591,9.832,9.77,9.876
SYMBOL:STAT6,12.419,12.525,12.479,12.179
SYMBOL:CREB1,9.985,10.139,10.198,10.328
