SYMBOL:KSR1,10.199,10.233,10.573,10.353,10.514
SYMBOL:PLCB3,10.255,10.24,10.386,10.452,10.47
SYMBOL:STAT5B,10.248,10.136,10.377,10.07,10.4
SYMBOL:PRKCA,9.97,10.015,10.001,9.9,9.831
SYMBOL:PRKCZ,9.995,10.049,10.387,10.021,9.867
SYMBOL:PRKD1,10.212,10.221,10.463,10.323,10.005
SYMBOL:PRKD1,10.824,10.886,10.976,10.843,10.767
SYMBOL:PRKD2,9.943,9.936,10.477,10.085,9.713
SYMBOL:RB1,10.692,10.727,10.986,10.825,10.761
SYMBOL:RBL2,10.065,9.861,10.053,9.856,9.764
SYMBOL:AKT1,10.563,10.583,10.735,10.498,10.708
SYMBOL:BAD,10.101,9.926,10.246,10.439,10.135
SYMBOL:BAD,10.582,10.581,10.549,10.567,10.537
SYMBOL:CALM1,12.265,10.08,11.46,11.378,10.095
SYMBOL:CAMK1,10.638,10.446,10.7,10.122,10.493
SYMBOL:CAMK4,10.084,9.987,10.417,10.058,10.328
SYMBOL:CASP9,10.598,11.662,11.511,10.196,10.395
SYMBOL:CASP9,10.11,9.926,10.408,10.119,10.333
SYMBOL:CASP9,13.164,13.129,13.089,12.965,13.303
SYMBOL:CASP3,9.607,9.461,9.786,9.712,9.888
SYMBOL:CAT,12.354,11.408,11.804,11.161,11.625
SYMBOL:CTNNB1,10.126,10.02,9.983,9.808,10.181
SYMBOL:FOS,10.454,10.568,10.309,10.263,10.284
SYMBOL:GAB2,9.962,10.084,10.228,10.028,9.839
SYMBOL:MAPKAPK2,10.439,10.517,10.55,10.382,10.187
SYMBOL:MEF2C,10.187,10.296,10.26,10.252,10.043
SYMBOL:DUSP1,11.173,11.167,10.931,11.036,10.92
SYMBOL:NFATC4,10.149,10.142,10.245,9.675,9.847
SYMBOL:SREBF1,10.555,10.305,10.636,10.514,10.272
SYMBOL:TSC2,10.639,10.933,10.78,10.61,10.669
SYMBOL:MAP2K4,11.036,11.038,10.84,10.482,10.906
SYMBOL:EFNB1,10.279,10.235,10.409,10.219,10.563
SYMBOL:BCAR1,10.524,10.356,10.675,10.683,10.412
SYMBOL:PLCG1,10.405,9.747,9.703,10.335,9.754
SYMBOL:PLCG1,10.29,10.241,10.396,10.033,10.363
SYMBOL:LYN,14.198,13.086,13.313,14.198,12.795
SYMBOL:PLCG2,10.248,10.457,9.783,10.322,9.962
SYMBOL:ATF1,10.028,9.949,10.207,9.833,10.176
SYMBOL:CD19,10.53,10.241,10.467,10.638,10.501
SYMBOL:ATP1A1,10.425,9.957,10.316,9.975,10.233
SYMBOL:FGFR1,10.798,10.757,10.01,9.751,10.066
SYMBOL:AKT1,9.939,9.764,9.427,9.7,9.746
SYMBOL:PTEN,10.983,10.981,10.91,11.101,10.605
SYMBOL:NBN,10.279,10.58,10.737,10.959,10.307
SYMBOL:TP73,10.673,10.805,10.67,11.09,10.513
SYMBOL:PTK2,10.574,10.51,10.295,10.639,10.174
SYMBOL:ITGB3,10.64,10.779,10.548,10.647,10.545
SYMBOL:CHEK2,10.597,10.279,10.206,10.261,10.145
SYMBOL:PTEN,9.931,9.979,10.251,10.235,10.149
SYMBOL:EZR,10.102,10.034,9.92,10.123,10.045
SYMBOL:BCL2,10.685,10.726,10.609,10.242,10.453
SYMBOL:BCL2,10.601,10.532,10.383,10.738,10.238
SYMBOL:BCL2L1,11.05,10.849,10.602,10.61,11.206
SYMBOL:BAD,10.603,10.396,10.362,10.933,10.768
SYMBOL:BAD,10.401,10.284,10.011,10.079,10.241
SYMBOL:BAD,10.464,10.442,10.558,10.751,10.558
SYMBOL:ESR1,10.434,10.622,10.619,10.626,10.653
SYMBOL:ESR1,10.401,10.35,10.031,10.234,10.673
SYMBOL:ESR1,10.312,10.206,9.84,9.901,10.253
SYMBOL:ESR1,10.502,10.692,10.368,10.786,10.661
SYMBOL:SNCA,10.087,10.433,10.386,10.633,10.485
SYMBOL:MAPT,10.598,10.599,10.633,11.153,10.472
SYMBOL:GJA1,10.331,10.426,10.339,10.268,10.529
SYMBOL:DAB1,10.233,10.35,10.556,10.755,10.182
SYMBOL:RELA,11.206,11.567,11.688,12.056,11.838
SYMBOL:GRIA1,11.249,10.546,10.519,10.783,10.437
SYMBOL:GRIA1,11.242,11.267,10.912,11.379,10.886
SYMBOL:HSF1,10.391,10.61,10.809,10.853,10.644
SYMBOL:EGFR,10.567,11.083,10.156,10.508,10.396
SYMBOL:MARCKS,10.333,10.457,10.654,10.661,10.523
SYMBOL:NF2,10.329,10.393,10.445,10.256,10.311
SYMBOL:SYN1,10.253,10.47,10.18,10.064,10.186
SYMBOL:H2AFX,11.462,10.494,10.912,10.772,10.949
SYMBOL:RPS6KB1,10.356,10.374,10.708,10.791,10.622
SYMBOL:MAPT,10.265,10.163,10.522,10.136,10.456
SYMBOL:CTTN,10.651,11.054,10.782,11.311,10.852
SYMBOL:CTTN,10.426,10.546,10.698,10.706,10.95
SYMBOL:CREB1,10.336,10.247,10.146,10.368,10.302
SYMBOL:DAB1,10.409,10.547,10.54,10.794,10.65
SYMBOL:TP73,9.401,9.352,9.483,9.296,9.522
SYMBOL:PTK2,10.196,10.221,10.048,9.829,10.004
SYMBOL:KDR,10.526,10.685,10.623,10.723,10.564
SYMBOL:KDR,13.698,13.602,13.068,13.096,13.545
SYMBOL:KDR,13.364,12.756,12.122,12.595,13.05
SYMBOL:IGF1R,9.737,9.662,9.984,9.776,9.804
SYMBOL:IGF1R,10.408,10.175,10.363,10.164,10.113
SYMBOL:ITGB3,10.465,10.819,10.717,10.561,10.717
SYMBOL:TP53,10.05,9.966,9.987,9.486,9.99
SYMBOL:TP53,10.373,10.141,10.387,10.135,10.437
SYMBOL:TP53,9.801,9.823,9.926,9.569,9.922
SYMBOL:TP53,10.239,10.172,10.244,9.839,10.314
SYMBOL:CHEK2,12.458,12.487,12.481,12.176,12.8
SYMBOL:TP53,10.699,10.509,10.498,10.291,10.736
SYMBOL:TP53,10.6,10.395,10.403,10.268,10.503
SYMBOL:TP53,10.227,10.176,10.314,9.916,10.417
SYMBOL:TP53,12.41,13.362,11.882,13.764,13.772
SYMBOL:MAPT,14.116,14.202,13.731,13.998,14.101
SYMBOL:MAPT,10.937,11.106,10.734,10.704,10.809
SYMBOL:DOK1,9.941,10.008,9.927,9.744,9.925
SYMBOL:DOK2,10.598,10.663,10.478,10.493,10.356
SYMBOL:EIF2S1,10.792,10.84,10.502,10.625,10.776
SYMBOL:EIF2AK2,10.116,10.208,10.427,10.222,10.069
SYMBOL:GAP43,11.227,11.563,11.994,11.654,11.839
SYMBOL:ITGB3,10.109,10.124,10.817,10.288,10.099
SYMBOL:RET,10.225,10.045,10.368,9.988,10.155
SYMBOL:RPS6KB1,10.228,10.265,10.57,10.325,10.504
SYMBOL:SNCA,11.934,10.684,10.76,10.871,10.593
SYMBOL:CAMK2A,11.634,11.363,10.501,10.355,10.752
SYMBOL:BCL2L11,9.849,9.966,10.181,9.683,10.248
SYMBOL:PPP1R14A,9.85,9.813,10.005,9.75,9.907
SYMBOL:EIF2AK2,10.311,10.272,10.484,10.553,10.532
SYMBOL:GAB1,10.845,10.704,10.643,10.313,10.748
SYMBOL:GRIA2,12.979,12.938,12.545,12.515,13.078
SYMBOL:MARCKS,10.507,10.338,10.278,10.136,10.76
SYMBOL:MAP2K1,11.124,11.109,10.993,10.696,11.302
SYMBOL:GRIN1,9.801,9.553,9.466,9.002,9.574
SYMBOL:PRKCD,10.082,10.106,9.844,9.606,10.038
SYMBOL:TH,10.178,9.934,9.75,10.336,9.773
SYMBOL:FLT1,10.238,10.592,10.521,10.654,10.278
SYMBOL:KDR,10.141,9.864,10.111,10.032,10.04
SYMBOL:WAS,10.258,10.391,10.769,11.102,10.259
SYMBOL:ZAP70,10.206,10.503,10.668,10.808,10.142
SYMBOL:ZAP70,10.378,10.427,10.637,10.534,10.532
SYMBOL:AKT1,10.567,10.474,10.508,10.236,10.251
SYMBOL:AKT1,10.363,10.266,10.333,10.319,10.401
SYMBOL:AKT1,10.151,10.249,10.664,10.347,10.427
SYMBOL:ABL1,10.554,10.533,10.759,10.626,10.676
SYMBOL:CDC25C,10.299,11.703,10.434,10.35,10.263
SYMBOL:CHEK1,10.07,10.059,10.084,9.752,10.257
SYMBOL:RAF1,10.576,10.694,10.558,10.85,10.207
SYMBOL:CCNB1,10.658,10.597,10.78,11.013,10.658
SYMBOL:CCNE1,11.656,11.451,11.318,11.773,11.115
SYMBOL:EIF4B,10.387,10.308,10.605,10.575,10.547
SYMBOL:EIF4G1,11.445,10.666,10.729,10.951,10.422
SYMBOL:IRS1,10.525,10.342,10.07,10.265,10.439
SYMBOL:LAT,10.217,10.245,10.433,10.306,10.595
SYMBOL:RPS6KB2,10.259,10.334,10.291,10.632,12.218
SYMBOL:PAK1,10.83,10.893,10.753,10.827,10.579
SYMBOL:PAK2,10.206,9.985,9.861,9.931,10.473
SYMBOL:PAK3,10.401,10.441,10.608,10.769,10.27
SYMBOL:PRKCB,10.319,10.412,10.769,10.552,10.46
SYMBOL:PRKCD,10.401,10.555,10.799,10.638,10.676
SYMBOL:RPS6KA1,10.419,10.364,10.455,10.623,10.469
SYMBOL:SRC,10.126,10.4,10.354,9.886,10.477
SYMBOL:LCP2,10.411,10.365,10.777,10.412,10.401
SYMBOL:LCK,10.245,10.335,10.383,10.208,10.343
SYMBOL:FOS,10.935,11.389,11.084,10.925,11.058
SYMBOL:SRC,10.314,10.25,10.229,10.229,10.342
SYMBOL:GAB2,10.511,10.446,10.695,10.435,10.657
SYMBOL:PTK2B,10.274,10.202,10.489,10.212,10.393
SYMBOL:GRK2,10.308,10.352,10.538,10.946,10.862
SYMBOL:BRCA1,11.589,10.401,10.472,10.397,10.715
SYMBOL:CCNC,11.627,10.236,10.542,10.395,10.763
SYMBOL:GAB2,12.462,12.086,11.855,11.725,12.082
SYMBOL:MAPKAPK2,10.461,10.269,10.373,10.587,10.533
SYMBOL:ERBB2,9.847,10.043,10.109,9.87,12.533
SYMBOL:NFKB1,13.61,13.825,13.106,13.522,13.379
SYMBOL:SHC1,11.343,11.661,10.933,11.731,11.182
SYMBOL:SMAD1,10.36,10.377,10.454,10.961,10.732
SYMBOL:SMAD2,10.317,10.572,10.814,10.701,10.632
SYMBOL:SMAD3,10.34,10.538,10.765,10.747,10.755
SYMBOL:FAS,10.194,10.097,10.463,10.254,10.203
SYMBOL:ACACA,12.192,12.534,11.86,12.197,12.374
SYMBOL:CASP6,10.782,10.866,11.067,11.152,11.117
SYMBOL:CASP9,10.761,10.779,10.912,10.966,10.548
SYMBOL:PLA2G4A,10.334,10.589,10.713,10.574,10.702
SYMBOL:EEF2,12.29,12.392,11.827,12.161,12.177
SYMBOL:LIPE,10.826,11.319,10.785,10.766,11.099
SYMBOL:PTK2B,11.711,13.321,13.738,11.414,12.995
SYMBOL:PTK2B,12.255,10.999,10.941,11.909,10.821
SYMBOL:SRF,11.944,11.695,11.912,11.75,12.213
SYMBOL:STAT2,10.88,10.369,10.69,10.684,10.945
SYMBOL:SYK,11.316,10.782,10.606,10.772,11.003
SYMBOL:SYK,13.866,13.382,12.444,13.159,13.153
SYMBOL:MUC1,9.873,9.935,10.017,9.829,10.653
SYMBOL:CD4,12.341,11.399,11.611,11.336,11.004
SYMBOL:CDC25A,9.507,9.644,9.658,9.445,9.461
SYMBOL:CDC25B,9.657,9.736,10.057,9.895,9.75
SYMBOL:CDK7,10.235,10.428,10.814,10.56,10.535
SYMBOL:CHEK1,11.212,11.139,11.401,10.961,11.427
SYMBOL:MET,10.388,10.377,10.541,10.592,10.331
SYMBOL:CCND1,10.633,10.913,11.026,10.949,11.018
SYMBOL:CCNE2,10.626,10.543,10.846,10.432,10.73
SYMBOL:KRT18,9.844,9.891,10.147,9.657,9.993
SYMBOL:KRT8,10.444,10.746,10.836,10.439,10.741
SYMBOL:CTNND1,10.443,10.49,10.67,10.585,10.589
SYMBOL:RAF1,11.844,11.917,11.892,11.993,12.161
SYMBOL:PRKDC,10.324,10.392,10.546,10.671,10.345
SYMBOL:PRKDC,10.778,10.672,10.91,10.782,10.702
SYMBOL:PRKDC,10.228,10.058,10.48,10.183,10.506
SYMBOL:EGFR,10.084,9.875,10.357,9.973,10.302
SYMBOL:MAPK6,10.389,10.082,10.142,9.779,10.266
SYMBOL:PTK2,12.737,12.488,12.508,12.16,13.081
SYMBOL:AURKA,9.51,9.918,9.881,9.544,9.784
SYMBOL:LMNA,12.935,13.033,12.591,12.562,12.849
SYMBOL:MITF,10.788,10.734,11.05,10.656,11.021
SYMBOL:PLCG2,10.839,10.969,11.056,11.048,10.889
SYMBOL:PLK1,11.424,11.781,12.003,11.674,11.877
SYMBOL:MED1,10.376,10.46,10.558,10.419,10.295
SYMBOL:PPARG,13.8,13.77,13.857,13.741,14.114
SYMBOL:WASF1,9.879,9.982,10.276,9.758,10.28
SYMBOL:XIAP,10.582,10.347,10.505,10.398,10.55
SYMBOL:ACLY,10.172,10.206,10.312,9.995,10.218
SYMBOL:STK4,9.959,10.078,10.114,9.738,9.65
SYMBOL:MYL9,10.82,10.736,10.686,10.374,10.918
SYMBOL:BCAR1,10.027,9.994,10.121,9.764,10.094
SYMBOL:PPP1CA,10.58,10.527,10.498,10.448,10.642
SYMBOL:TLK1,12.22,12.587,12.142,12.287,12.451
SYMBOL:CSNK2B,10.367,10.151,10.335,10.117,10.541
SYMBOL:EPHA2,10.564,10.42,10.725,10.432,10.618
SYMBOL:EPHB1,9.348,9.208,9.308,9.042,9.604
SYMBOL:EFNB1,10.098,10.116,10.119,9.93,10.309
SYMBOL:PGR,10.226,10.456,10.008,10.596,10.26
SYMBOL:ERBB2,9.905,10.307,9.771,9.97,9.921
SYMBOL:ERBB2,10.211,10.339,10.391,10.745,10.232
SYMBOL:ERBB2,10.271,10.329,10.19,9.96,10.124
SYMBOL:EGFR,10.398,10.682,10.25,10.857,10.579
SYMBOL:EGFR,10.162,10.099,10.108,10.189,10.208
SYMBOL:G3BP1,10.952,10.607,10.809,10.345,10.656
SYMBOL:ICAM1,10.454,10.563,10.319,10.41,10.549
SYMBOL:KDR,10.282,10.472,10.436,10.526,10.259
SYMBOL:KDR,11.588,10.693,10.604,11.01,10.918
SYMBOL:KDR,10.929,11.155,10.943,11.31,11.069
SYMBOL:IGF1R,9.969,10,9.969,9.699,9.979
SYMBOL:IGF1R,9.889,10.025,9.767,9.786,9.901
SYMBOL:PXN,10.091,9.94,9.698,10.19,10.026
SYMBOL:CAV1,10.711,10.387,10.625,11.06,10.669
SYMBOL:SRC,10.615,10.822,10.788,10.992,10.979
SYMBOL:TP53,10.378,10.635,10.323,10.873,10.641
SYMBOL:TP53,10.295,10.253,10.347,10.418,10.445
SYMBOL:TP53,10.881,11.018,10.618,11.023,10.875
SYMBOL:PPP1R1B,9.818,9.921,10.023,9.914,10.051
SYMBOL:DOK1,10.089,10.094,10.39,10.353,10.061
SYMBOL:DOK1,10.336,10.547,10.412,10.782,10.503
SYMBOL:DOK2,10.071,10.118,10.28,10.102,10.036
SYMBOL:EIF2S1,10.228,10.494,10.42,10.573,10.409
SYMBOL:EIF2AK2,10.169,10.367,10.449,10.507,10.343
SYMBOL:GAP43,10.25,10.161,10.09,10.059,10.137
SYMBOL:ITGB3,10.506,10.611,10.157,10.682,10.709
SYMBOL:RET,10.259,10.258,10.458,10.505,10.409
SYMBOL:RPS6KB1,10.386,10.276,10.72,10.54,10.263
SYMBOL:SNCA,10.694,10.693,10.465,10.208,10.577
SYMBOL:SNCA,10.184,10.517,10.216,10.612,10.284
SYMBOL:CAMK2A,10.248,10.432,10.202,10.606,10.414
SYMBOL:BCL2L11,10.02,10.082,9.879,10.077,10.05
SYMBOL:PPP1R14A,10.352,10.39,10.379,10.366,10.477
SYMBOL:EIF2AK2,10.364,10.487,10.323,10.396,10.461
SYMBOL:GAB1,10.441,10.46,10.313,10.47,10.561
SYMBOL:GRIA2,10.544,10.499,10.607,10.708,10.883
SYMBOL:MARCKS,10.627,11.026,10.666,11.169,11.028
SYMBOL:EZR,9.269,9.326,9.359,9.224,9.322
SYMBOL:MAPT,14.207,13.797,13.733,13.305,14.008
SYMBOL:MAPT,9.531,9.653,9.999,9.636,9.583
SYMBOL:MAPT,10.762,10.931,10.857,10.995,10.845
SYMBOL:MAPT,10.84,10.651,10.471,10.574,10.657
SYMBOL:MAPT,10.052,10.104,10.125,9.974,10.052
SYMBOL:MAPT,10.116,10.139,10.202,10.034,10.072
SYMBOL:MAPT,10.714,10.622,10.564,10.355,10.825
SYMBOL:G3BP1,10.343,10.353,10.465,10.388,10.358
SYMBOL:CTNNB1,10.092,10.764,10.157,9.854,10.129
SYMBOL:AR,9.951,11.351,9.848,9.642,9.888
SYMBOL:AR,10.106,9.939,10.09,9.724,10.229
SYMBOL:ICAM1,9.806,9.759,9.703,9.738,10.02
SYMBOL:PXN,9.662,9.484,9.62,9.209,9.862
SYMBOL:RB1,10.903,10.916,10.969,10.861,11.195
SYMBOL:RB1,11.492,11.607,11.616,11.483,11.842
SYMBOL:RB1,10.946,10.765,10.62,10.548,10.842
SYMBOL:CDK2,11.039,10.897,10.624,10.782,10.865
SYMBOL:CAV1,9.794,9.767,9.769,9.621,9.859
SYMBOL:PRKCQ,9.716,9.868,9.813,9.643,9.754
SYMBOL:YWHAZ,9.885,10.108,10.361,10.282,10.054
SYMBOL:ADD1,9.843,9.974,10.283,9.987,10.009
SYMBOL:PRKAA1,10.209,10.251,10.424,10.273,10.229
SYMBOL:APP,11.255,10.239,11.203,11.144,11.049
SYMBOL:CREB1,9.871,10.063,10.026,9.886,9.936
SYMBOL:PPP1R1B,10.046,9.837,9.976,9.889,9.872
SYMBOL:EGFR,10.05,10.003,10.186,10.782,10.187
SYMBOL:EGFR,10.168,9.826,10.17,11.233,10.119
SYMBOL:GABRB1,10.034,12.797,10.385,9.731,10.074
SYMBOL:HSP90AB1,10.061,12.343,10.401,10.296,10.386
SYMBOL:NFKBIE,12.058,12.07,12.032,11.706,12.45
SYMBOL:KRT18,10.21,10.231,10.63,11.001,10.55
SYMBOL:KRT18,10.031,9.894,10.016,9.751,10.117
SYMBOL:MEF2A,11.026,10.956,10.883,10.758,11.288
SYMBOL:MYC,10.576,10.732,10.848,10.742,11.115
SYMBOL:OPRM1,10.216,10.239,10.172,10.352,10.402
SYMBOL:PRKCZ,10.171,10.219,9.943,10.149,10.296
SYMBOL:SHC1,12.42,12.708,11.975,12.215,12.614
SYMBOL:STK11,10.297,10.299,10.088,9.736,10.026
SYMBOL:STK11,10.276,10.193,10.429,10.475,10.204
SYMBOL:MAPKAPK2,10.292,10.735,10.949,10.944,10.574
SYMBOL:MAP2K1,10.014,10.45,10.229,10.008,9.777
SYMBOL:MAP2K1,11.673,10.32,11.231,11.771,10.16
SYMBOL:RPS6KA5,11.497,11.196,11.173,11.261,11.274
SYMBOL:RPS6KA5,10.245,10.21,10.239,10.349,10.197
SYMBOL:MTOR,10.582,10.413,10.248,9.878,10.205
SYMBOL:TP53,11.001,10.786,10.741,10.883,10.85
SYMBOL:TP63,9.885,10.285,10.292,9.982,10.069
SYMBOL:PAK2,9.802,12.101,10.455,10.108,10.252
SYMBOL:PEA15,10.164,10.288,10.372,10.256,10.33
SYMBOL:PRKCA,10.279,10.296,10.164,10.242,10.346
SYMBOL:PRKCD,10.178,10.159,10.409,10.231,10.476
SYMBOL:PRKCD,10.318,10.332,10.347,10.428,10.484
SYMBOL:PRKCQ,10.1,10.251,10.196,10.578,10.539
SYMBOL:PRKD1,10.358,10.27,10.346,10.373,10.257
SYMBOL:PLCB3,10.113,10.008,10.208,10.128,10.314
SYMBOL:RASGRF1,10.159,9.994,10.043,9.856,10.076
SYMBOL:MDM4,10.203,9.668,9.533,9.662,9.803
SYMBOL:MEF2C,10.855,10.096,10.086,9.888,9.936
SYMBOL:DUSP1,10.477,10.469,10.832,10.319,10.155
SYMBOL:SREBF1,9.827,10.023,10.406,10.141,9.728
SYMBOL:PLCG1,10.345,10.361,10.704,10.762,10.445
SYMBOL:LYN,10.7,10.722,10.845,10.927,10.807
SYMBOL:BCAR1,10.625,10.896,11.025,11.181,10.918
SYMBOL:PLCG1,10.402,10.414,10.641,10.666,10.543
SYMBOL:PLCG2,10.394,10.358,10.82,11.027,10.593
SYMBOL:ATF1,9.667,9.616,10.049,9.681,9.737
SYMBOL:CD19,11.223,11.738,11.492,11.864,11.493
SYMBOL:FYN,10.335,10.512,10.78,10.975,10.715
SYMBOL:ATP1A1,10.328,10.593,10.833,11.032,10.581
SYMBOL:CBL,10.014,10.474,10.528,10.819,10.431
SYMBOL:CBL,10.774,9.978,10.314,9.903,11.051
SYMBOL:FGFR1,10.5,10.629,10.881,10.504,10.736
SYMBOL:FGFR1,11.956,12.141,12.122,11.602,12.197
SYMBOL:LMNA,10.835,10.722,10.774,10.759,11.186
SYMBOL:MITF,10.787,11.044,10.429,11.081,10.474
SYMBOL:EIF4EBP1,12.719,12.572,12.628,12.294,11.089
SYMBOL:EIF4EBP1,10.294,10.477,10.756,10.377,10.28
SYMBOL:ABL1,14.435,14.231,14.768,14.279,11.084
SYMBOL:ACACA,12.06,10.763,11.351,10.907,10.857
SYMBOL:AKT1,11.005,10.303,10.35,10.366,10.185
SYMBOL:AKT1,10.533,10.512,10.742,10.582,10.699
SYMBOL:PRKAB1,11.77,11.711,11.417,11.517,11.428
SYMBOL:CHEK2,11.315,11.521,11.269,11.441,11.428
SYMBOL:CCND1,12.562,12.381,12.137,12.352,12.745
SYMBOL:CCND3,10.747,10.624,10.58,10.438,10.517
SYMBOL:IFNAR1,9.636,9.801,10.085,9.808,9.818
SYMBOL:DNM1,14.069,14.253,14.191,14.58,14.786
SYMBOL:E2F1,11.408,11.412,11.508,11.369,11.713
SYMBOL:PTK2,10.347,10.374,10.524,10.416,10.578
SYMBOL:HDAC5,11.001,11.099,10.813,11.375,10.904
SYMBOL:LIPE,10.677,10.444,10.307,10.924,10.489
SYMBOL:NFKBIB,10.309,10.343,10.367,10.341,10.626
SYMBOL:CHUK,11.206,10.511,10.569,10.577,10.47
SYMBOL:CHUK,13.064,12.509,12.392,12.321,14.154
SYMBOL:FAS,9.708,9.763,9.872,9.979,9.992
SYMBOL:FOSB,10.11,10.139,10.583,9.929,9.999
SYMBOL:GRK1,10.076,10.33,10.678,10.469,10.195
SYMBOL:HDAC3,11.748,11.382,11.524,11.552,11.498
SYMBOL:HDAC6,12.205,11.819,12.201,11.921,12.443
SYMBOL:ERBB2,10.131,10.257,10.653,10.415,10.173
SYMBOL:ERBB3,9.969,9.68,10.374,10.238,9.92
SYMBOL:ERBB3,10.196,10.177,10.576,10.344,10.27
SYMBOL:ERBB4,11.851,11.656,11.89,11.737,12.073
SYMBOL:SMAD1,10.194,10.257,10.723,10.444,10.337
SYMBOL:SMAD2,11.527,11.758,11.959,11.695,12.223
SYMBOL:SMAD2,10.207,10.138,10.708,10.088,10.521
SYMBOL:SMAD2,9.853,9.672,10.095,9.795,10.162
SYMBOL:SMAD2,10.699,10.85,10.53,10.964,10.847
SYMBOL:SMAD3,10.809,10.886,11.029,11.075,11.213
SYMBOL:SMAD3,10.927,10.803,11.036,10.755,11.288
SYMBOL:SMAD3,10.729,10.631,10.412,10.592,10.651
SYMBOL:SMAD3,9.989,9.692,10.033,9.843,10.024
SYMBOL:KCNIP3,10.604,10.549,10.423,10.295,10.495
SYMBOL:EPOR,9.867,10.004,10.179,10.019,9.773
SYMBOL:IFNAR1,11.045,11.113,11.117,10.988,10.946
SYMBOL:IL2RA,9.929,10.115,10.554,10.011,10.028
SYMBOL:WEE1,9.392,9.402,10.048,9.813,9.443
SYMBOL:MAP2K4,10.083,10.322,10.708,10.326,10.144
SYMBOL:Atp1a1,11.369,11.562,11.208,11.695,11.219
SYMBOL:CSNK1A1,10.1,10.07,10.502,10.344,10.087
SYMBOL:HSP90AB1,10.334,10.35,10.396,10.709,10.375
SYMBOL:NF2,12.386,13.159,12.943,13.815,12.641
SYMBOL:MAP3K7,10.036,10.052,10.312,9.944,10.155
SYMBOL:MAP3K7,10.533,10.857,10.027,10.685,10.16
SYMBOL:MAP3K8,10.239,10.211,10.329,10.148,10.334
SYMBOL:PKMYT1,10.841,10.623,10.638,10.664,10.994
SYMBOL:WEE1,10.311,10.309,10.461,10.028,10.595
SYMBOL:EPB41,10.351,10.101,10.338,10.072,10.52
SYMBOL:MKNK1,10.555,10.37,10.38,10.368,10.757
SYMBOL:RAD51,10.629,10.399,10.541,10.484,10.699
SYMBOL:RRN3,10.201,10.115,9.991,9.817,10.288
SYMBOL:LMNA,9.518,9.403,9.381,9.315,9.567
SYMBOL:TP53,10.666,10.841,10.658,11.087,10.623
SYMBOL:TP53,10.311,10.639,10.792,11.442,10.429
SYMBOL:TP53,10.616,10.657,10.657,11.322,10.381
SYMBOL:TP53,11.24,11.649,11.55,11.933,11.613
SYMBOL:TP53,10.864,11.21,10.683,11.477,11.113
SYMBOL:MAPT,10.341,10.569,10.664,10.919,10.349
SYMBOL:MAPT,9.973,10.249,10.365,10.513,10.026
SYMBOL:MAPT,11.99,12.604,12.106,11.997,12.058
SYMBOL:MAPT,9.526,9.625,9.733,9.619,9.711
SYMBOL:MAPT,10.226,10.165,9.909,9.957,9.891
SYMBOL:MAPT,10.167,10.589,10.287,10.691,10.259
SYMBOL:MAPT,9.65,9.556,9.495,9.69,9.667
SYMBOL:MAPT,10.531,10.487,10.556,10.762,10.623
SYMBOL:MAPT,10.028,9.827,9.692,9.558,10.123
SYMBOL:FOXO1,10.374,10.4,10.336,10.074,10.319
SYMBOL:CTNNB1,10.465,10.621,10.588,10.543,10.739
SYMBOL:BRCA1,10.465,10.503,10.567,10.659,10.614
SYMBOL:CDC25C,10.021,10.26,10.089,10.427,10.211
SYMBOL:AR,10.073,10.171,10.651,10.254,10.008
SYMBOL:MAP2K1,10.658,10.589,10.6,10.871,10.506
SYMBOL:GRIN1,9.921,10.031,10.282,10.264,9.891
SYMBOL:PRKCD,10.156,10.196,10.394,10.429,10.13
SYMBOL:PRKCQ,10.077,10.438,10.454,10.27,10.164
SYMBOL:YWHAZ,10.245,10.381,10.238,10.595,10.224
SYMBOL:PRKAA1,10.4,10.494,10.675,10.478,10.367
SYMBOL:APP,10.518,10.472,10.595,10.948,10.134
SYMBOL:CREB1,10.399,10.524,10.158,10.682,10.394
SYMBOL:PPP1R1B,10.218,10.154,10.14,10.033,10.082
SYMBOL:EGFR,9.969,9.878,9.899,9.339,9.797
SYMBOL:EFNB2,10.291,10.41,10.424,10.221,10.433
SYMBOL:GABRB1,9.911,9.85,9.648,9.52,9.833
SYMBOL:HSP90AB1,10.425,10.486,10.465,10.741,10.38
SYMBOL:NFKBIB,10.256,10.357,10.259,10.524,10.426
SYMBOL:NFKBIE,10.644,10.61,10.339,10.418,10.654
SYMBOL:KRT18,10.054,10.033,10.118,10.399,10.084
SYMBOL:KRT18,10.136,10.08,10.275,10.273,10.289
SYMBOL:MEF2A,10.735,10.504,10.439,10.566,10.286
SYMBOL:MYC,9.924,9.714,9.878,10.268,9.866
SYMBOL:CHEK1,9.553,9.651,9.81,9.545,9.449
SYMBOL:CHEK1,10.563,10.602,10.635,10.448,10.25
SYMBOL:SRC,13.542,13.02,12.722,12.721,13.073
SYMBOL:MAP2K3,10.384,10.415,10.549,10.444,10.393
SYMBOL:CHEK2,10.482,10.561,10.58,10.72,10.704
SYMBOL:TYK2,10.028,9.835,10.063,9.848,9.888
SYMBOL:JAK1,10.392,10.255,10.406,10.298,10.366
SYMBOL:JAK2,10.162,10.313,10.478,10.172,10.33
SYMBOL:JAK2,10.767,10.794,10.852,10.634,10.781
SYMBOL:NFKBIA,10.077,10.113,10.159,9.853,10
