,0,1,2,3,4,5,6,7
DNAdamage,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
IGF1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
lowNutrition,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
PDK1,0.8379846513179848,0.600474717141384,1.0,0.8279271695938367,0.8252419085752433,0.5799466132799479,1.0,0.7966132799466159
AKT1,0.8379846513179848,0.600474717141384,1.0,0.8279271695938367,0.8252419085752433,0.5799466132799479,1.0,0.7966132799466159
IKBKB,0.010964297630964296,0.026552309885643215,0.0,0.0402409985743319,0.7740073406740061,0.5431765098431753,0.9396396396396396,0.745128461795126
PTEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2F1,0.9043401735068403,0.7462880304546969,1.0,0.8756674098340763,0.052402402402402404,0.039439439439439436,0.06036036036036036,0.04814814814814814
EIF4EBP1,0.08554721388054723,0.46640921224254556,0.0,0.3346190887857554,0.09116282949616289,0.47780113446780054,0.0,0.35179679679679654
IL1B,0.010964297630964296,0.02587663420996754,0.0,0.03915240998574331,0.7740073406740061,0.5288121454788111,0.9396396396396396,0.7265765765765743
IL6,0.010964297630964296,0.02587663420996754,0.0,0.03915240998574331,0.7740073406740061,0.5288121454788111,0.9396396396396396,0.7265765765765743
S6K1,0.9144527861194529,0.5335907877574545,1.0,0.6653809112142448,0.9088371705038379,0.5221988655321996,1.0,0.6482032032032043
ULK1,0.06144394394394395,0.47620233870233875,0.0,0.36925789425789424,0.06585418752085422,0.4854671338004667,0.0,0.3834200867534197
