,0,1,2,3,4,5,6,7
AKT1,0.769598407931741,0.3497394580727917,1.0,0.810047926714594,0.5173506840173523,0.218018018018018,1.0,0.7872205538872233
AMPK,0.24783354783354777,0.8117706992706993,0.24204204204204205,0.7941608274941608,0.34954954954954953,0.9768768768768769,0.34954954954954953,0.9768768768768769
ATM/ATR,0.4323278039944706,0.5102209352209351,0.4072072072072072,0.45302135468802135,0.8464089089089087,0.881981981981982,0.8258258258258259,0.8564064064064063
CDK2/4/6,0.5486553219886554,0.4411381186381186,0.596996996996997,0.5224124882458216,0.06472222222222222,0.0557057057057057,0.07867867867867868,0.07175842509175842
CDKN1A,0.3317661709328376,0.593834353834354,0.21891891891891893,0.40645387812054473,0.743613613613613,0.8438438438438438,0.606906906906907,0.6906648314981644
CDKN2A,0.0,0.0,0.0,0.0,0.9996996996996997,0.998048048048048,1.0,0.9988488488488488
DNAdamage,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
E2F1,0.8551761285094612,0.6200572758906089,0.9975975975975976,0.8564886856553523,0.0,0.0,0.0,0.00021688355021688355
EIF4EBP1,0.1355835597502266,0.6785713744047073,0.0,0.4150519458852791,0.2971271271271274,0.8774774774774775,0.0,0.5263480146813468
FOXO3,0.147155131321798,0.38842013008679654,0.06786786786786787,0.21007636424303094,0.5172505839172501,0.7418918918918919,0.3654654654654655,0.5658783783783777
IGF1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
IGF1R,0.5543281376614712,0.34589530006196717,1.0,1.0,0.0,0.0,1.0,1.0
IKBKB,0.021553458220124902,0.03249694499694502,0.0024024024024024023,0.05536900536900541,0.5111778445111763,0.218018018018018,1.0,0.7813980647313953
IL1B,0.021553458220124902,0.030142805142805162,0.0024024024024024023,0.053492128492128525,0.5111778445111763,0.2069069069069069,1.0,0.7422088755422062
IL6,0.021553458220124902,0.030142805142805162,0.0024024024024024023,0.053492128492128525,0.5111778445111763,0.2069069069069069,1.0,0.7422088755422062
INSR,0.6975975975975977,0.07897897897897897,0.6975975975975977,0.07897897897897897,0.6975975975975977,0.07897897897897897,0.6975975975975977,0.07897897897897897
IRS1,0.7440609657276323,0.2797361214027885,1.0,0.8001865501865509,0.3251584918251581,0.0,1.0,0.6583917250583942
KRAS,0.7389586014586013,0.49261285094618446,0.8831831831831832,0.7396396396396396,0.5933933933933934,0.36396396396396397,0.8831831831831832,0.7396396396396396
MAP2K3/MAP2K6,0.0,0.0,0.0,0.0,0.9996996996996997,0.998048048048048,1.0,0.9988488488488488
MAPK1,0.7001859001859002,0.6393357643357643,0.7327327327327328,0.705839172505839,0.7612278945612273,0.648948948948949,0.9063063063063063,0.8301301301301295
MAPK14,0.0,0.0,0.0,0.0,0.9996996996996997,0.998048048048048,1.0,0.9988488488488488
MDM2,0.8293438676772003,0.5765615182281852,1.0,0.8691086541086546,0.0,0.0,0.0,0.00021688355021688355
MTOR,0.8644164402497733,0.32142862559529245,1.0,0.5849480541147211,0.7028728728728748,0.12252252252252252,1.0,0.4736519853186529
NAD+,0.5288502788502789,0.6907872157872158,0.527927927927928,0.6843093093093093,0.5543543543543543,0.7417417417417418,0.5543543543543543,0.7417417417417418
NFKB1,0.021553458220124902,0.030142805142805162,0.0024024024024024023,0.053492128492128525,0.5111778445111763,0.2069069069069069,1.0,0.7422088755422062
NFKBIE,0.9784465417798751,0.9675030550030546,0.9975975975975976,0.9446309946309953,0.4888221554888237,0.781981981981982,0.0,0.21860193526860147
PDK1,0.769598407931741,0.3497394580727917,1.0,0.810047926714594,0.5173506840173523,0.218018018018018,1.0,0.7872205538872233
PIK3CA,0.7345800562467226,0.28352741269407983,0.9996996996996997,0.788174538174539,0.38161494828161535,0.008408408408408409,0.9996996996996997,0.7217550884217578
PPARGC1A,0.8640497640497641,0.8753968253968252,0.8807807807807808,0.8975984317650985,0.8536553219886558,0.8804804804804804,0.8921921921921921,0.9100433767100434
PTEN,0.13641379474712811,0.3060454935454935,0.0912912912912913,0.19407232990566323,0.22400400400400403,0.35855855855855856,0.0,0.10033700367033702
RB1,0.14482387149053833,0.37994272410939045,0.0024024024024024023,0.1435113143446477,1.0,1.0,1.0,0.9997831164497831
RHEB,0.347463534963535,0.2591947466947467,0.3675675675675676,0.29624965874965875,0.3183016349683016,0.23393393393393394,0.35945945945945945,0.2778611945278612
ROS,0.23166023166023167,0.22425103675103675,0.23483483483483483,0.23096846846846847,0.6157524190857525,0.6031531531531531,0.6252252252252253,0.6141641641641642
S6K1,0.8644164402497733,0.32142862559529245,1.0,0.5849480541147211,0.7028728728728748,0.12252252252252252,1.0,0.4736519853186529
SGK1,0.7020943562610231,0.5941775108441775,0.760960960960961,0.7041765250098585,0.6288121454788127,0.5531531531531532,0.760960960960961,0.6974307640974313
SIRT1,0.5842342342342343,0.6336389961389962,0.5840840840840841,0.6308558558558559,0.5864864864864865,0.6513513513513514,0.5864864864864865,0.6513513513513514
SOD2,0.5629626054626055,0.6174203965870632,0.545045045045045,0.577776488609822,0.6523239906573239,0.7034534534534534,0.6096096096096096,0.6583083083083081
TP53,0.1122150722150724,0.45247807331140605,0.022222222222222223,0.3272073588740256,1.0,1.0,1.0,1.0
TSC2,0.4960085085085083,0.7528446736780069,0.43573573573573576,0.6425182758516089,0.5847681014347675,0.8294294294294294,0.46336336336336337,0.6989989989989985
ULK1,0.09874493541160213,0.6813551105217768,0.0,0.4721067279400612,0.22937771104437787,0.9021021021021021,0.0,0.613468468468467
lowNutrition,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
