Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
1.1000	0.2642	0.0147	3.6922	1.0000	Insulin	0.127762	0.010330	Insulin -- p21 -- mTORC1_S6K1	0.041853	0.006077	Insulin -- mTORC1_S6K1 -- AKT	0.102012	0.009435	Insulin -- Senescence	0.070759	0.007833	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.006934	0.002500	Insulin -- p21 -- AKT	0.012460	0.003474	Insulin -- mTORC1_S6K1	0.091481	0.008934	Insulin -- AKT	0.064873	0.007652	Insulin -- p21	0.129683	0.010462	Insulin -- p21 -- Senescence -- AKT	0.013580	0.003554	Insulin -- mTORC1_S6K1 -- Senescence	0.048719	0.006622	Insulin -- Senescence -- AKT	0.045288	0.006395	Insulin -- p21 -- Senescence	0.077928	0.008324	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.017357	0.003906	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.100845	0.009359	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.048464	0.006564
1.2000	0.2384	0.0141	3.6580	1.0000	Insulin -- Senescence -- AKT	0.042931	0.006228	Insulin -- p21 -- Senescence	0.076882	0.008332	Insulin	0.121330	0.010095	Insulin -- Senescence	0.067241	0.007757	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.005312	0.002162	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.108091	0.009732	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.050429	0.006835	Insulin -- p21 -- Senescence -- AKT	0.009722	0.003017	Insulin -- mTORC1_S6K1 -- Senescence	0.042293	0.006254	Insulin -- p21 -- AKT	0.011993	0.003364	Insulin -- mTORC1_S6K1	0.094176	0.009023	Insulin -- AKT	0.066855	0.007797	Insulin -- p21	0.139820	0.010766	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.016127	0.003944	Insulin -- p21 -- mTORC1_S6K1	0.042398	0.006122	Insulin -- mTORC1_S6K1 -- AKT	0.104400	0.009587
1.3000	0.2187	0.0137	3.6265	1.0000	Insulin -- Senescence -- AKT	0.038569	0.005979	Insulin -- p21 -- Senescence	0.077828	0.008319	Insulin -- Senescence	0.064808	0.007650	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.004509	0.001947	Insulin -- mTORC1_S6K1	0.091493	0.008938	Insulin -- p21 -- AKT	0.009037	0.002882	Insulin -- mTORC1_S6K1 -- AKT	0.112636	0.009912	Insulin -- p21 -- mTORC1_S6K1	0.044657	0.006304	Insulin -- AKT	0.066132	0.007648	Insulin -- p21	0.142735	0.010963	Insulin -- p21 -- Senescence -- AKT	0.007711	0.002704	Insulin -- mTORC1_S6K1 -- Senescence	0.037153	0.005781	Insulin	0.120799	0.010124	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.016205	0.003856	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.112210	0.009855	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.053518	0.006971
1.4000	0.1973	0.0133	3.6107	1.0000	Insulin -- p21 -- Senescence -- AKT	0.006222	0.002453	Insulin -- mTORC1_S6K1 -- Senescence	0.035025	0.005656	Insulin -- p21	0.141938	0.010862	Insulin -- AKT	0.065195	0.007606	Insulin -- Senescence -- AKT	0.031547	0.005430	Insulin -- p21 -- Senescence	0.075579	0.008221	Insulin -- mTORC1_S6K1	0.092762	0.008966	Insulin -- p21 -- AKT	0.008282	0.002748	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.016452	0.003983	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.004105	0.001897	Insulin -- Senescence	0.063711	0.007592	Insulin -- p21 -- mTORC1_S6K1	0.051341	0.006755	Insulin -- mTORC1_S6K1 -- AKT	0.115500	0.009997	Insulin	0.120216	0.010035	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.115121	0.009994	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.057004	0.007250
1.5000	0.1754	0.0125	3.5798	1.0000	Insulin -- p21 -- Senescence -- AKT	0.005790	0.002366	Insulin -- mTORC1_S6K1 -- Senescence	0.033571	0.005656	Insulin -- Senescence -- AKT	0.028483	0.005161	Insulin -- p21 -- Senescence	0.069228	0.007885	Insulin -- p21	0.149331	0.011169	Insulin -- AKT	0.062424	0.007465	Insulin -- p21 -- mTORC1_S6K1	0.051487	0.006870	Insulin -- mTORC1_S6K1 -- AKT	0.119612	0.010187	Insulin -- Senescence	0.058911	0.007279	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.003000	0.001730	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.016200	0.003900	Insulin -- p21 -- AKT	0.008513	0.002841	Insulin -- mTORC1_S6K1	0.091037	0.008998	Insulin	0.124542	0.010223	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.121384	0.010258	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.056488	0.007201
1.6000	0.1636	0.0123	3.5620	1.0000	Insulin -- p21 -- Senescence -- AKT	0.004158	0.001942	Insulin -- mTORC1_S6K1 -- Senescence	0.038028	0.005918	Insulin -- Senescence -- AKT	0.028028	0.005146	Insulin -- p21 -- Senescence	0.067275	0.007811	Insulin -- p21	0.157540	0.011382	Insulin -- AKT	0.061314	0.007506	Insulin -- Senescence	0.050638	0.006840	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.003995	0.001995	Insulin	0.128100	0.010455	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.017128	0.004027	Insulin -- mTORC1_S6K1 -- AKT	0.121658	0.010227	Insulin -- p21 -- mTORC1_S6K1	0.050950	0.006805	Insulin -- p21 -- AKT	0.007193	0.002596	Insulin -- mTORC1_S6K1	0.085749	0.008756	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.123103	0.010280	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.055141	0.007114
1.7000	0.1559	0.0118	3.5214	1.0000	Insulin -- p21 -- Senescence -- AKT	0.002937	0.001694	Insulin -- mTORC1_S6K1 -- Senescence	0.038476	0.006029	Insulin -- Senescence -- AKT	0.025626	0.004958	Insulin -- p21 -- Senescence	0.066593	0.007785	Insulin -- p21	0.161912	0.011546	Insulin -- AKT	0.059201	0.007304	Insulin -- Senescence	0.046395	0.006587	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.003261	0.001693	Insulin	0.133593	0.010616	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.016597	0.003986	Insulin -- mTORC1_S6K1 -- AKT	0.127118	0.010417	Insulin -- p21 -- mTORC1_S6K1	0.050681	0.006813	Insulin -- p21 -- AKT	0.004791	0.002076	Insulin -- mTORC1_S6K1	0.082226	0.008578	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.126306	0.010446	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.054288	0.007064
1.8000	0.1449	0.0112	3.4634	1.0000	Insulin -- p21 -- Senescence -- AKT	0.001000	0.001000	Insulin -- mTORC1_S6K1 -- Senescence	0.035376	0.005677	Insulin -- p21 -- Senescence	0.066695	0.007793	Insulin -- Senescence -- AKT	0.022258	0.004569	Insulin -- p21 -- AKT	0.004000	0.001997	Insulin -- mTORC1_S6K1	0.084139	0.008516	Insulin	0.128308	0.010409	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.017948	0.004098	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.000437	0.000377	Insulin -- Senescence	0.042881	0.006270	Insulin -- mTORC1_S6K1 -- AKT	0.133726	0.010658	Insulin -- p21 -- mTORC1_S6K1	0.048978	0.006628	Insulin -- AKT	0.056473	0.007251	Insulin -- p21	0.172129	0.011848	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.053247	0.007002	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.132405	0.010583
1.9000	0.1356	0.0109	3.4373	1.0000	Insulin -- p21 -- Senescence -- AKT	0.001000	0.001000	Insulin -- mTORC1_S6K1 -- Senescence	0.032996	0.005504	Insulin -- p21 -- Senescence	0.066203	0.007750	Insulin -- Senescence -- AKT	0.021033	0.004526	Insulin -- p21	0.178630	0.012047	Insulin -- AKT	0.053346	0.006981	Insulin -- p21 -- AKT	0.003507	0.001802	Insulin -- mTORC1_S6K1	0.089695	0.008905	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.018586	0.004200	Insulin	0.122918	0.010304	Insulin -- p21 -- mTORC1_S6K1	0.044556	0.006439	Insulin -- mTORC1_S6K1 -- AKT	0.135243	0.010707	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.000295	0.000295	Insulin -- Senescence	0.040291	0.006172	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.139158	0.010860	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.052544	0.006990
2.0000	0.1428	0.0112	3.4350	1.0000	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.018855	0.004253	Insulin -- p21 -- mTORC1_S6K1	0.050607	0.006784	Insulin -- mTORC1_S6K1 -- AKT	0.134117	0.010742	Insulin -- p21 -- Senescence -- AKT	0.001000	0.001000	Insulin -- mTORC1_S6K1 -- Senescence	0.034756	0.005674	Insulin	0.121125	0.010143	Insulin -- Senescence -- AKT	0.019013	0.004223	Insulin -- p21 -- Senescence	0.060471	0.007469	Insulin -- p21 -- AKT	0.002637	0.001549	Insulin -- mTORC1_S6K1	0.089892	0.008926	Insulin -- AKT	0.053382	0.007026	Insulin -- p21	0.180938	0.012035	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.001000	0.001000	Insulin -- Senescence	0.036986	0.005877	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.140775	0.010920	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.054446	0.007138
