Time,TH,ErrTH,H,Prob[p21--Senescence--AKT],ErrProb[p21--Senescence--AKT],Prob[Insulin--p21--mTORC1_S6K1--AKT],ErrProb[Insulin--p21--mTORC1_S6K1--AKT],Prob[mTORC1_S6K1],ErrProb[mTORC1_S6K1],Prob[Insulin--mTORC1_S6K1--Senescence--AKT],ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT],Prob[Senescence--AKT],ErrProb[Senescence--AKT],Prob[Insulin--p21--AKT],ErrProb[Insulin--p21--AKT],Prob[Senescence],ErrProb[Senescence],Prob[Insulin--mTORC1_S6K1],ErrProb[Insulin--mTORC1_S6K1],Prob[AKT],ErrProb[AKT],Prob[Insulin--p21--mTORC1_S6K1],ErrProb[Insulin--p21--mTORC1_S6K1],Prob[Insulin--p21--mTORC1_S6K1--Senescence],ErrProb[Insulin--p21--mTORC1_S6K1--Senescence],Prob[p21--mTORC1_S6K1--Senescence--AKT],ErrProb[p21--mTORC1_S6K1--Senescence--AKT],Prob[Insulin--p21],ErrProb[Insulin--p21],Prob[mTORC1_S6K1--Senescence--AKT],ErrProb[mTORC1_S6K1--Senescence--AKT],Prob[mTORC1_S6K1--Senescence],ErrProb[mTORC1_S6K1--Senescence],Prob[Insulin--p21--Senescence],ErrProb[Insulin--p21--Senescence],Prob[Insulin--mTORC1_S6K1--Senescence],ErrProb[Insulin--mTORC1_S6K1--Senescence],Prob[mTORC1_S6K1--AKT],ErrProb[mTORC1_S6K1--AKT],Prob[Insulin--mTORC1_S6K1--AKT],ErrProb[Insulin--mTORC1_S6K1--AKT],Prob[p21],ErrProb[p21],Prob[p21--mTORC1_S6K1],ErrProb[p21--mTORC1_S6K1],Prob[p21--mTORC1_S6K1--Senescence],ErrProb[p21--mTORC1_S6K1--Senescence],Prob[Insulin],ErrProb[Insulin],Prob[Insulin--Senescence],ErrProb[Insulin--Senescence],Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT],ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT],Prob[Insulin--AKT],ErrProb[Insulin--AKT],Prob[p21--mTORC1_S6K1--AKT],ErrProb[p21--mTORC1_S6K1--AKT],Prob[Insulin--Senescence--AKT],ErrProb[Insulin--Senescence--AKT],Prob[p21--AKT],ErrProb[p21--AKT],Prob[Insulin--p21--Senescence--AKT],ErrProb[Insulin--p21--Senescence--AKT],Prob[p21--Senescence],ErrProb[p21--Senescence],Prob[<nil>],ErrProb[<nil>],mTORC1_S6K1,Insulin,p21,AKT,<nil>,Senescence
16.4,0.0539,0.0071,2.2921,0.0,0.0,0.002236,0.001328,0.0,0.0,0.020793,0.0044659999999999995,0.0,0.0,0.000488,0.000488,0.0,0.0,0.026506000000000002,0.00498,0.0,0.0,0.023505,0.004705,0.156085,0.011458,0.0,0.0,0.20255499999999999,0.012648999999999999,0.0,0.0,0.0,0.0,0.018297,0.004156,0.004209,0.0019510000000000003,0.0,0.0,0.48484399999999994,0.015790000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.033261,0.005561,0.005419,0.002234,0.006804000000000001,0.002508,0.012,0.003445,0.0,0.0,0.003,0.00173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724982,1.0000019999999998,0.40996999999999995,0.530165,0.0,0.21460700000000002
16.5,0.0531,0.0073,2.2897,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.020486,0.0044399999999999995,0.0,0.0,0.001,0.001,0.0,0.0,0.026151,0.005036,0.0,0.0,0.02342,0.004739,0.154111,0.011401999999999999,0.0,0.0,0.20441800000000002,0.012740000000000001,0.0,0.0,0.0,0.0,0.017037,0.004027,0.005,0.002232,0.0,0.0,0.485389,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.033862,0.005712,0.004,0.001997,0.006569,0.0024920000000000003,0.013555000000000001,0.003611,0.0,0.0,0.003,0.00173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7231259999999999,0.9999979999999999,0.408555,0.531999,0.0,0.210203
16.6,0.0529,0.0072,2.273,0.0,0.0,0.0013310000000000002,0.001053,0.0,0.0,0.021384999999999998,0.004445,0.0,0.0,0.001,0.001,0.0,0.0,0.027913999999999998,0.005092,0.0,0.0,0.022461000000000002,0.004549,0.1548,0.011413,0.0,0.0,0.204679,0.012697,0.0,0.0,0.0,0.0,0.016302,0.003894,0.0040939999999999995,0.0019260000000000002,0.0,0.0,0.48653,0.015781,0.0,0.0,0.0,0.0,0.0,0.0,0.035117,0.005726,0.003919,0.0019440000000000002,0.004268,0.00193,0.013227000000000001,0.00359,0.0,0.0,0.002205,0.0014210000000000002,0.0,0.0,0.000766,0.000766,0.0,0.0,0.0,0.0,0.722783,0.999998,0.40560699999999994,0.530712,0.0,0.20773899999999998
16.7,0.0513,0.0072,2.2521,0.0,0.0,0.001,0.001,0.0,0.0,0.021349,0.004548,0.0,0.0,9e-05,9e-05,0.0,0.0,0.028010000000000004,0.005118,0.0,0.0,0.023985,0.004745,0.153756,0.011389,0.0,0.0,0.20526999999999998,0.012735,0.0,0.0,0.0,0.0,0.014801,0.003742,0.005,0.002232,0.0,0.0,0.488989,0.015801,0.0,0.0,0.0,0.0,0.0,0.0,0.034751,0.005716,0.004,0.001997,0.003,0.00173,0.013141,0.0035859999999999998,0.0,0.0,0.002859,0.0016530000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725089,1.000001,0.40190200000000004,0.530428,0.0,0.204765
16.8,0.0521,0.007,2.2605,0.0,0.0,0.001,0.001,0.0,0.0,0.020196000000000002,0.0044329999999999994,0.0,0.0,0.00020899999999999998,0.00020899999999999998,0.0,0.0,0.031027,0.0054329999999999995,0.0,0.0,0.023753,0.004748,0.151973,0.011322,0.0,0.0,0.20490799999999998,0.012724,0.0,0.0,0.0,0.0,0.016873,0.003989,0.005069,0.002232,0.0,0.0,0.489487,0.015802,0.0,0.0,0.0,0.0,0.0,0.0,0.030262999999999998,0.005324000000000001,0.003206,0.001713,0.003796,0.0019030000000000002,0.015436000000000002,0.003855,0.0,0.0,0.002804,0.001625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726301,1.0,0.402512,0.5329280000000001,0.0,0.203917
16.9,0.0511,0.0071,2.2641,0.0,0.0,0.00101,0.001,0.0,0.0,0.020136,0.004372999999999999,0.0,0.0,0.001,0.001,0.0,0.0,0.030389999999999997,0.005351,0.0,0.0,0.024177,0.004695,0.152809,0.011319,0.0,0.0,0.202983,0.012655,0.0,0.0,0.0,0.0,0.015283000000000001,0.0037630000000000003,0.004654999999999999,0.0020629999999999997,0.0,0.0,0.48952799999999996,0.015792,0.0,0.0,0.0,0.0,0.0,0.0,0.032382999999999995,0.0055049999999999995,0.002,0.0014140000000000001,0.004124,0.001945,0.016523,0.004002,0.0,0.0,0.003,0.00173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7268290000000001,1.0000010000000001,0.40138599999999997,0.5353209999999999,0.0,0.202007
17.0,0.0469,0.0067,2.2604,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.021616,0.004575,0.0,0.0,0.001,0.001,0.0,0.0,0.031697,0.005455,0.0,0.0,0.019332,0.004194,0.155945,0.011429,0.0,0.0,0.20257999999999998,0.012689,0.0,0.0,0.0,0.0,0.014338,0.0036869999999999997,0.005123,0.002235,0.0,0.0,0.48929700000000004,0.015808000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.031407,0.005425999999999999,0.002,0.0014140000000000001,0.004,0.001997,0.017119,0.004025,0.0,0.0,0.002546,0.0014730000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72901,1.0,0.39919499999999997,0.5375780000000001,0.0,0.205568
17.1,0.0455,0.0066,2.2671,0.0,0.0,0.0013779999999999999,0.0010689999999999999,0.0,0.0,0.022135,0.004603,0.0,0.0,0.001,0.001,0.0,0.0,0.027360000000000002,0.005111,0.0,0.0,0.021622,0.004484,0.154712,0.011396,0.0,0.0,0.200961,0.012648999999999999,0.0,0.0,0.0,0.0,0.014797,0.0037070000000000002,0.006,0.002443,0.0,0.0,0.490125,0.015784,0.0,0.0,0.0,0.0,0.0,0.0,0.034914,0.005746,0.002,0.0014140000000000001,0.002512,0.0013,0.016696000000000003,0.003973,0.0,0.0,0.003,0.00173,0.0,0.0,0.000788,0.000704,0.0,0.0,0.0,0.0,0.7258439999999999,0.9999999999999999,0.39776999999999996,0.537634,0.0,0.205944
17.2,0.0458,0.0066,2.2769,0.0,0.0,0.001422,0.001024,0.0,0.0,0.022503,0.004654,0.0,0.0,0.001,0.001,0.0,0.0,0.027413,0.005094,0.0,0.0,0.019003,0.004118999999999999,0.15451099999999998,0.011363,0.0,0.0,0.197324,0.012551999999999999,0.0,0.0,0.0,0.0,0.015345,0.0037799999999999995,0.0054670000000000005,0.002169,0.0,0.0,0.490899,0.015802,0.0,0.0,0.0,0.0,0.0,0.0,0.038922000000000005,0.006065,0.002,0.0014140000000000001,0.002478,0.001478,0.016619,0.004006,0.0,0.0,0.003,0.00173,0.0,0.0,0.002096,0.001417,0.0,0.0,0.0,0.0,0.7236960000000001,1.000002,0.39317899999999995,0.540017,0.0,0.20739999999999997
17.3,0.0494,0.007,2.2807,0.0,0.0,0.001,0.001,0.0,0.0,0.021134,0.004538,0.0,0.0,0.001,0.001,0.0,0.0,0.027726999999999998,0.005142,0.0,0.0,0.017789,0.004103,0.15220799999999998,0.011315,0.0,0.0,0.196106,0.012545,0.0,0.0,0.0,0.0,0.015619999999999998,0.0038929999999999998,0.006,0.002443,0.0,0.0,0.49362399999999995,0.015806999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.039807999999999996,0.006097,0.002,0.0014140000000000001,0.004383,0.0020329999999999997,0.015600999999999999,0.003878,0.0,0.0,0.003054,0.001731,0.0,0.0,0.0029460000000000003,0.0017,0.0,0.0,0.0,0.0,0.7238649999999999,1.0,0.39105199999999996,0.542742,0.0,0.207345
17.4,0.0499,0.0072,2.2679,0.0,0.0,0.000997,0.000997,0.0,0.0,0.020498,0.004439,0.0,0.0,0.001,0.001,0.0,0.0,0.027926,0.005151,0.0,0.0,0.018157,0.00412,0.15124200000000002,0.011311,0.0,0.0,0.19631500000000002,0.012516,0.0,0.0,0.0,0.0,0.017013999999999998,0.004034,0.006568000000000001,0.002507,0.0,0.0,0.497116,0.015801,0.0,0.0,0.0,0.0,0.0,0.0,0.037941,0.0059770000000000005,0.002,0.0014140000000000001,0.003251,0.0017420000000000003,0.013177000000000001,0.003588,0.0,0.0,0.004,0.001997,0.0,0.0,0.002797,0.001622,0.0,0.0,0.0,0.0,0.7257550000000001,0.9999990000000001,0.39077300000000004,0.5428360000000001,0.0,0.20737
17.5,0.0489,0.007,2.2387,0.0,0.0,0.0,0.0,0.0,0.0,0.020268,0.004436,0.0,0.0,0.001,0.001,0.0,0.0,0.029365,0.00526,0.0,0.0,0.017454,0.004069,0.151895,0.011323999999999999,0.0,0.0,0.199501,0.012608,0.0,0.0,0.0,0.0,0.016897,0.003979,0.006212,0.0023940000000000003,0.0,0.0,0.499,0.015819,0.0,0.0,0.0,0.0,0.0,0.0,0.034162,0.005659,0.0012460000000000001,0.00103,0.003,0.00173,0.013568,0.003626,0.0,0.0,0.003432,0.0017829999999999999,0.0,0.0,0.003,0.00173,0.0,0.0,0.0,0.0,0.7271939999999999,0.9999999999999999,0.39274699999999996,0.543268,0.0,0.20595
17.6,0.0522,0.0072,2.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.020819,0.004488000000000001,0.0,0.0,0.001,0.001,0.0,0.0,0.030535000000000003,0.005392,0.0,0.0,0.0151,0.003691,0.153547,0.011373999999999999,0.0,0.0,0.19986199999999998,0.012626,0.0,0.0,0.0,0.0,0.016884,0.004062,0.005,0.002232,0.0,0.0,0.49985100000000005,0.015804,0.0,0.0,0.0,0.0,0.0,0.0,0.033487,0.005642,0.001124,0.001007,0.003624,0.001838,0.013166999999999998,0.003557,0.0,0.0,0.003951,0.001973,0.0,0.0,0.002049,0.0014140000000000001,0.0,0.0,0.0,0.0,0.728476,1.0,0.39206599999999997,0.5444610000000001,0.0,0.206998
17.7,0.0534,0.0073,2.238,0.0,0.0,0.0,0.0,0.0,0.0,0.020124,0.004431,0.0,0.0,0.001,0.001,0.0,0.0,0.030788999999999997,0.005354,0.0,0.0,0.017856,0.004029,0.154775,0.011403,0.0,0.0,0.194873,0.01247,0.0,0.0,0.0,0.0,0.016559,0.0040030000000000005,0.004077,0.0018969999999999998,0.0,0.0,0.500355,0.015806,0.0,0.0,0.0,0.0,0.0,0.0,0.034602,0.005634,0.002135,0.001302,0.004334,0.0020239999999999998,0.012521,0.003474,0.0,0.0,0.004,0.001997,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.0,0.0,0.73231,1.0,0.39139699999999994,0.544334,0.0,0.20800400000000002
17.8,0.047,0.0069,2.2498,0.0,0.0,0.00011,0.00011,0.0,0.0,0.019967,0.004336,0.0,0.0,0.00039,0.00039,0.0,0.0,0.031222000000000003,0.005365,0.0,0.0,0.020998,0.004345,0.155201,0.011432,0.0,0.0,0.188777,0.012299,0.0,0.0,0.0,0.0,0.016216,0.003922999999999999,0.003222,0.001744,0.0,0.0,0.500059,0.015794,0.0,0.0,0.0,0.0,0.0,0.0,0.037008,0.005821,0.00122,0.001024,0.005,0.002232,0.01461,0.0037649999999999997,0.0,0.0,0.004788000000000001,0.0021449999999999998,0.0,0.0,0.001212,0.0010220000000000001,0.0,0.0,0.0,0.0,0.735779,1.0,0.387904,0.5461360000000001,0.0,0.20682599999999998
17.9,0.0418,0.0064,2.2501,0.0,0.0,0.001,0.001,0.0,0.0,0.019247999999999998,0.004325,0.0,0.0,0.0,0.0,0.0,0.0,0.029654000000000003,0.005312,0.0,0.0,0.022768,0.0046689999999999995,0.153482,0.011359999999999999,0.0,0.0,0.191226,0.01236,0.0,0.0,0.0,0.0,0.015330000000000002,0.0037049999999999995,0.003,0.00173,0.0,0.0,0.500296,0.015812,0.0,0.0,0.0,0.0,0.0,0.0,0.035945,0.005729,0.001315,0.000947,0.005,0.002232,0.014984,0.0038420000000000004,0.0,0.0,0.005752,0.002353,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.734448,1.0,0.38980600000000004,0.54728,0.0,0.204127
18.0,0.0391,0.0061,2.2306,0.0,0.0,0.001,0.001,0.0,0.0,0.0185,0.004159,0.0,0.0,0.0,0.0,0.0,0.0,0.030861000000000003,0.005412,0.0,0.0,0.022862,0.004612,0.153001,0.011356,0.0,0.0,0.191693,0.012375,0.0,0.0,0.0,0.0,0.011515000000000001,0.0033130000000000004,0.003,0.00173,0.0,0.0,0.5036470000000001,0.015788,0.0,0.0,0.0,0.0,0.0,0.0,0.037012,0.005869,0.0017850000000000001,0.0012699999999999999,0.0044399999999999995,0.0019489999999999998,0.013871000000000001,0.00365,0.0,0.0,0.005814,0.002374,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.737311,1.0000010000000001,0.385511,0.5482720000000001,0.0,0.19905499999999998
18.1,0.039,0.0061,2.2252,0.0,0.0,0.000786,0.000786,0.0,0.0,0.018405,0.004219,0.0,0.0,0.0,0.0,0.0,0.0,0.030762,0.005427,0.0,0.0,0.019879,0.004196,0.15277000000000002,0.011292,0.0,0.0,0.190957,0.012384000000000001,0.0,0.0,0.0,0.0,0.012734,0.003464,0.004174000000000001,0.001977,0.0,0.0,0.5059060000000001,0.015813,0.0,0.0,0.0,0.0,0.0,0.0,0.037706,0.005927,0.002,0.0014140000000000001,0.004767,0.002082,0.013153999999999999,0.0035859999999999998,0.0,0.0,0.005,0.002232,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.737449,1.0,0.38289300000000004,0.549018,0.0,0.20085000000000003
18.2,0.0369,0.006,2.2205,0.0,0.0,0.0,0.0,0.0,0.0,0.017106,0.004044,0.0,0.0,0.0,0.0,0.0,0.0,0.031353,0.005365999999999999,0.0,0.0,0.017562,0.004005,0.150145,0.011253,0.0,0.0,0.191181,0.012393000000000001,0.0,0.0,0.0,0.0,0.016519,0.003987,0.006352,0.002346,0.0,0.0,0.508657,0.015785,0.0,0.0,0.0,0.0,0.0,0.0,0.036238,0.005806,0.002,0.0014140000000000001,0.004989,0.0022129999999999997,0.011898,0.003363,0.0,0.0,0.005,0.002232,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.7361639999999999,1.0,0.38139599999999996,0.5486500000000001,0.0,0.20311099999999999
18.3,0.0411,0.0063,2.218,0.0,0.0,0.00037799999999999997,0.00037799999999999997,0.0,0.0,0.015965,0.003926,0.0,0.0,0.0,0.0,0.0,0.0,0.028926,0.005220000000000001,0.0,0.0,0.022721,0.004588,0.15,0.011297,0.0,0.0,0.186936,0.012295,0.0,0.0,0.0,0.0,0.016,0.0039700000000000004,0.006,0.002443,0.0,0.0,0.512705,0.015791,0.0,0.0,0.0,0.0,0.0,0.0,0.03637,0.005882,0.002,0.0014140000000000001,0.005,0.002232,0.011,0.0033,0.0,0.0,0.005,0.002232,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.741695,1.0000010000000001,0.382035,0.551048,0.0,0.200965
18.4,0.0445,0.0066,2.2174,0.0,0.0,0.0017100000000000001,0.001105,0.0,0.0,0.013,0.0035840000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.027096,0.005093,0.0,0.0,0.024751,0.0048119999999999994,0.148925,0.011257,0.0,0.0,0.185606,0.012241,0.0,0.0,0.0,0.0,0.015203999999999999,0.003848,0.006,0.002443,0.0,0.0,0.51623,0.015788999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.034994,0.005731,0.002,0.0014140000000000001,0.006114,0.002427,0.012614,0.0034409999999999996,0.0,0.0,0.004755,0.002133,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.743826,0.999999,0.38331000000000004,0.5554229999999999,0.0,0.196998
18.5,0.0522,0.0072,2.2174,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.012733,0.003515,0.0,0.0,0.0,0.0,0.0,0.0,0.026368,0.005046,0.0,0.0,0.023422,0.004723,0.147647,0.011195,0.0,0.0,0.184868,0.012258,0.0,0.0,0.0,0.0,0.017563,0.00412,0.006,0.002443,0.0,0.0,0.517871,0.015792,0.0,0.0,0.0,0.0,0.0,0.0,0.035132,0.0057740000000000005,0.002,0.0014140000000000001,0.007,0.0026379999999999997,0.012395999999999999,0.0034549999999999997,0.0,0.0,0.004,0.001997,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.743041,1.0,0.3835,0.5569999999999999,0.0,0.197943
18.6,0.0556,0.0075,2.2059,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.011612,0.003353,0.0,0.0,0.0,0.0,0.0,0.0,0.027424,0.005077,0.0,0.0,0.021764,0.004526,0.148567,0.011238,0.0,0.0,0.182285,0.012148,0.0,0.0,0.0,0.0,0.018638,0.004252000000000001,0.007756,0.002739,0.0,0.0,0.52103,0.015788,0.0,0.0,0.0,0.0,0.0,0.0,0.034785,0.005679,0.001491,0.00106,0.006013,0.002443,0.011927,0.003425,0.0,0.0,0.0037070000000000002,0.0018679999999999999,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.7461659999999999,0.9999989999999999,0.38026699999999997,0.557289,0.0,0.198784
18.7,0.0554,0.0075,2.1944,0.0,0.0,0.002096,0.001274,0.0,0.0,0.01098,0.003165,0.0,0.0,0.0,0.0,0.0,0.0,0.028102999999999996,0.005099,0.0,0.0,0.022196,0.004584,0.149545,0.011266,0.0,0.0,0.181086,0.012138,0.0,0.0,0.0,0.0,0.016880000000000003,0.00399,0.008454000000000001,0.002844,0.0,0.0,0.523798,0.015769,0.0,0.0,0.0,0.0,0.0,0.0,0.032841,0.005539,0.002,0.0014140000000000001,0.005876,0.002291,0.012549,0.003439,0.0,0.0,0.0025960000000000002,0.001533,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.7510479999999999,0.9999999999999999,0.378679,0.558895,0.0,0.19733099999999998
18.8,0.0542,0.0074,2.1891,0.0,0.0,0.003,0.00173,0.0,0.0,0.011751000000000001,0.003356,0.0,0.0,0.0,0.0,0.0,0.0,0.026879000000000004,0.00506,0.0,0.0,0.020735,0.004449,0.149875,0.011281,0.0,0.0,0.184139,0.012223000000000001,0.0,0.0,0.0,0.0,0.015518,0.0038450000000000003,0.007087,0.002639,0.0,0.0,0.523911,0.015783000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.030853,0.005398,0.002913,0.0016820000000000001,0.0057090000000000005,0.002293,0.014205,0.003679,0.0,0.0,0.0024230000000000002,0.001475,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.7489469999999999,0.9999979999999999,0.37997600000000004,0.561999,0.0,0.196276
18.9,0.0577,0.0076,2.2009,0.0,0.0,0.0033880000000000004,0.001773,0.0,0.0,0.010785,0.003242,0.0,0.0,0.0,0.0,0.0,0.0,0.027802999999999998,0.005099,0.0,0.0,0.021902,0.004549,0.147988,0.011224,0.0,0.0,0.18293299999999998,0.012179,0.0,0.0,0.0,0.0,0.015043,0.003812,0.006991,0.002634,0.0,0.0,0.52389,0.015780000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.030635000000000003,0.0053219999999999995,0.003,0.00173,0.005869,0.002393,0.015772,0.0039109999999999995,0.0,0.0,0.003,0.00173,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.7486160000000001,0.9999990000000001,0.378123,0.5637039999999999,0.0,0.19367600000000001
19.0,0.0599,0.0075,2.1913,0.0,0.0,0.0029690000000000003,0.0016300000000000002,0.0,0.0,0.010154999999999999,0.003083,0.0,0.0,0.0,0.0,0.0,0.0,0.02755,0.005094,0.0,0.0,0.022393,0.004493,0.14798699999999998,0.011202,0.0,0.0,0.181583,0.012107,0.0,0.0,0.0,0.0,0.013502000000000002,0.0035310000000000003,0.0050810000000000004,0.0022329999999999997,0.0,0.0,0.5254850000000001,0.015766,0.0,0.0,0.0,0.0,0.0,0.0,0.032985,0.005593,0.003,0.00173,0.00613,0.0024219999999999997,0.017181000000000002,0.004054,0.0,0.0,0.003,0.00173,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.74775,1.0000010000000001,0.375564,0.5659200000000001,0.0,0.189855
19.1,0.0622,0.0077,2.1722,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.010952,0.003229,0.0,0.0,0.0,0.0,0.0,0.0,0.028648000000000003,0.005177,0.0,0.0,0.021593,0.004490999999999999,0.150323,0.011288,0.0,0.0,0.180144,0.012111,0.0,0.0,0.0,0.0,0.0122,0.0034200000000000003,0.004793,0.002147,0.0,0.0,0.527569,0.015782,0.0,0.0,0.0,0.0,0.0,0.0,0.033469,0.005573,0.00283,0.001638,0.0050479999999999995,0.002148,0.016431,0.003971,0.0,0.0,0.003,0.00173,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.750926,1.0,0.372308,0.566,0.0,0.190146
19.2,0.0579,0.0075,2.161,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.012274,0.0034549999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.029779000000000003,0.005335,0.0,0.0,0.023294,0.004647,0.148315,0.011214,0.0,0.0,0.180758,0.012126000000000001,0.0,0.0,0.0,0.0,0.015004,0.0037719999999999997,0.0034020000000000005,0.0017760000000000002,0.0,0.0,0.529354,0.015780000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.031254000000000004,0.0054670000000000005,0.001771,0.0011769999999999999,0.003,0.00173,0.015068999999999999,0.003846,0.0,0.0,0.0037259999999999997,0.001875,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.751418,1.0,0.37337099999999995,0.566423,0.0,0.18849200000000002
19.3,0.0612,0.0077,2.1617,0.0,0.0,0.002659,0.001463,0.0,0.0,0.010716,0.003203,0.0,0.0,0.00039,0.00039,0.0,0.0,0.026010000000000002,0.005026,0.0,0.0,0.025894,0.004897,0.149399,0.011267000000000001,0.0,0.0,0.179027,0.012077,0.0,0.0,0.0,0.0,0.014208000000000002,0.003714,0.002991,0.001725,0.0,0.0,0.530899,0.01577,0.0,0.0,0.0,0.0,0.0,0.0,0.031513,0.005497,0.002,0.0014140000000000001,0.003,0.00173,0.015879,0.003886,0.0,0.0,0.004413,0.002039,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.751568,0.9999979999999999,0.375577,0.568956,0.0,0.187727
19.4,0.0639,0.0079,2.154,0.0,0.0,0.002698,0.001576,0.0,0.0,0.009295,0.0029620000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.025569,0.00496,0.0,0.0,0.025005,0.0048460000000000005,0.151509,0.011317,0.0,0.0,0.178532,0.012076,0.0,0.0,0.0,0.0,0.01384,0.0036590000000000004,0.0022140000000000003,0.001429,0.0,0.0,0.5303979999999999,0.015739,0.0,0.0,0.0,0.0,0.0,0.0,0.032596,0.005547,0.002,0.0014140000000000001,0.003,0.00173,0.017502,0.003996,0.0,0.0,0.004843999999999999,0.002166,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.7496879999999999,1.000002,0.375584,0.5687369999999998,0.0,0.18770199999999998
19.5,0.0639,0.0081,2.1408,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.008481,0.002858,0.0,0.0,0.0,0.0,0.0,0.0,0.022926,0.004692,0.0,0.0,0.025287,0.004822,0.152386,0.01133,0.0,0.0,0.17579,0.011997,0.0,0.0,0.0,0.0,0.014861000000000001,0.0037560000000000002,0.00246,0.001486,0.0,0.0,0.532829,0.01577,0.0,0.0,0.0,0.0,0.0,0.0,0.034924000000000004,0.005802000000000001,0.002,0.0014140000000000001,0.003,0.00173,0.019312,0.004306,0.0,0.0,0.002688,0.001506,0.0,0.0,0.001056,0.0010019999999999999,0.0,0.0,0.0,0.0,0.749369,0.9999999999999999,0.37438,0.5693659999999999,0.0,0.186932
19.6,0.061,0.0079,2.1208,0.0,0.0,0.001318,0.001026,0.0,0.0,0.008515,0.0028640000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.024315,0.004783,0.0,0.0,0.022945,0.004639,0.155032,0.011415999999999999,0.0,0.0,0.17782,0.01206,0.0,0.0,0.0,0.0,0.014190000000000001,0.003679,0.002,0.0014140000000000001,0.0,0.0,0.533906,0.015767,0.0,0.0,0.0,0.0,0.0,0.0,0.031707,0.005436,0.00123,0.001026,0.003878,0.001939,0.019144,0.004297,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.0,0.0,0.751909,1.0,0.37718300000000005,0.5707610000000001,0.0,0.18884499999999999
19.7,0.0607,0.0079,2.1273,0.0,0.0,0.0037310000000000004,0.001759,0.0,0.0,0.008832,0.002936,0.0,0.0,0.0,0.0,0.0,0.0,0.024030000000000003,0.004793,0.0,0.0,0.023056,0.004485,0.15632000000000001,0.011462,0.0,0.0,0.177556,0.012020999999999999,0.0,0.0,0.0,0.0,0.013687999999999999,0.003617,0.002,0.0014140000000000001,0.0,0.0,0.533168,0.015780000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.031858,0.005502,0.000897,0.000897,0.004,0.001997,0.016863,0.004046,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.002,0.0014140000000000001,0.0,0.0,0.0,0.0,0.755137,0.999999,0.380351,0.570594,0.0,0.18973700000000002
