00000100011	00000000000
10101100100	00000000100
11100011010	00000001110
01010111000	00000001110
11111010111	00000001110
10111100001	00000000000
11001011011	00000001110
01001110011	00000001110
11101001000	00000001010
11000101110	00000001110
10110001000	00000001010
00011000010	00000000000
01100110010	00000001110
00101000111	00000000100
00010111011	00000001110
10111011010	00000001110
10001001100	00000001110
01011101111	00000001110
00100110001	00000001010
10010000001	00000000000
00001101100	00000001110
00111001010	00000001010
10100001101	00000001110
10101000011	00000000000
00001000110	00000000100
00111100000	00000000000
10001010000	00000001010
11111110101	00000001110
11000100011	00000001010
11001001011	00000001010
11101101001	00000001010
01111000110	00000001110
11110001111	00000001110
01111101100	00000001110
01001111010	00000001110
01010011100	00000001110
01010110111	00000001110
01100111011	00000001110
01000110001	00000001110
10110010100	00000001010
11011100101	00000001110
10001011111	00000001110
00010110010	00000001010
01011111100	00000001110
10111010011	00000001010
01101110000	00000001110
01000100010	00000001010
00111000011	00000000000
10100110110	00000001010
00000000101	00000001010
10101111101	00000001110
00101100101	00000000100
00110111001	00000001110
00100010000	00000001010
10001110001	00000001010
11001000010	00000001010
01011010010	00000001110
11001100110	00000001110
10111111101	00000001110
00001010001	00000001010
00101000010	00000000000
10000111010	00000001110
01100101011	00000001010
00011001110	00000001110
10100111001	00000001110
10110110110	00000001010
01111100000	00000001010
10011101101	00000001110
10101010011	00000001010
10010011000	00000001110
10100001001	00000001010
11011000011	00000001010
10111001001	00000001010
11111111111	00000001110
11101111111	00000001110
10001100110	00000000100
11110110010	00000001110
11011110000	00000001110
11111110000	00000001110
11000111110	00000001110
01000100110	00000001110
01110101010	00000001010
01000001100	00000001110
00010001111	00000001110
11010100111	00000001110
01011011011	00000001110
11011101100	00000001110
01010010111	00000001110
11111111000	00000001110
01010101110	00000001110
00101001011	00000001010
10000110011	00000001010
01100100010	00000001010
01101110100	00000001110
10110110001	00000001010
10011010110	00000001010
10101011010	00000001110
01111011001	00000001110
10001001001	00000001010
00111100101	00000000100
11011001010	00000001010
11101101100	00000001110
00001101001	00000001010
11000000111	00000001110
10110100001	00000000000
11110110111	00000001110
11110111011	00000001110
01100111110	00000001110
10000011101	00000001110
10001101000	00000001010
01011001011	00000001010
00100101110	00000001110
10111100100	00000000100
01101000111	00000001110
00101011011	00000001110
10100101001	00000001010
00101100001	00000000000
00011010111	00000001010
11000111011	00000001110
00000011010	00000001110
00110001100	00000001110
11100100011	00000001010
00110100110	00000000100
11010101111	00000001110
11001100010	00000001010
11111100000	00000001010
01110010111	00000001110
11111011110	00000001110
01010001110	00000001110
11110101011	00000001010
11000100111	00000001110
01001001110	00000001110
00100100010	00000000000
01101111110	00000001110
10111101000	00000001010
00100010101	00000001010
10001110100	00000001010
00010011001	00000001110
00101010010	00000001010
11011110111	00000001110
00001010100	00000001010
00110011111	00000001110
01100010011	00000001110
01000111001	00000001110
00010101110	00000001110
00000010011	00000001010
11010111100	00000001110
11100101010	00000001010
11100000000	00000001010
01101010000	00000001110
11001101011	00000001010
01001000011	00000001010
10101001100	00000001110
00011000000	00000000000
10110111000	00000001110
01011000001	00000001010
00011101010	00000001010
00101111100	00000001110
10000000100	00000001010
00110110001	00000001010
00010010000	00000001010
10011001001	00000001010
00000111101	00000001110
00100110111	00000001010
11010010010	00000001110
10001010110	00000001010
00111111010	00000001110
10010101111	00000001110
11011010101	00000001110
00100111110	00000001110
00001110110	00000001010
10010110011	00000001010
10100111111	00000001110
00000100110	00000001010
11001111011	00000001110
01110001110	00000001110
10100100011	00000000000
00110000000	00000000000
10101110100	00000001010
01000011001	00000001110
01111011100	00000001110
01001001010	00000001010
10110001100	00000001110
00101101111	00000001110
01100001011	00000001010
10110100100	00000000100
11001010100	00000001110
11100010111	00000001110
10010010111	00000001010
11010011011	00000001110
00001111111	00000001110
00111110011	00000001010
11011101110	00000001110
00001001101	00000001110
01101000110	00000001110
10100101100	00000001110
10010111010	00000001110
11111111100	00000001110
00110001001	00000001010
00011100100	00000000100
11111111110	00000001110
10001000001	00000000000
00010101100	00000001110
01011100010	00000001010
10111001101	00000001110
01110110110	00000001110
01101101110	00000001110
11011100110	00000001110
01100011011	00000001110
00111011101	00000001110
01010100111	00000001110
11100110101	00000001110
00000100100	00000001010
11010001011	00000001010
00101100100	00000000100
10011011111	00000001110
11011100000	00000001010
11001011100	00000001110
11101001111	00000001110
10111000110	00000000100
11110000010	00000001010
01011101101	00000001110
01001110111	00000001110
11000001110	00000001110
01111111011	00000001110
01101100101	00000001110
01000111100	00000001110
00001110001	00000001010
01110110000	00000001110
00101001101	00000001110
00100000011	00000000000
10111110110	00000001010
01101010101	00000001110
01010011110	00000001110
10011110101	00000001010
00011000101	00000000100
10001100111	00000000100
10110111101	00000001110
01101011110	00000001110
00000110011	00000001010
01110011001	00000001110
00101111001	00000001110
11111110001	00000001110
01110100011	00000001010
01000010001	00000001110
00110110100	00000001010
10101101010	00000001010
10011001100	00000001110
00000111000	00000001110
00111010110	00000001010
11001001111	00000001110
00010100111	00000001010
01001010101	00000001110
01111101011	00000001010
11011010000	00000001110
01100010100	00000001110
01010110000	00000001110
11110001011	00000001010
10000101101	00000001110
01100111100	00000001110
10110010011	00000001010
00100100110	00000000100
01000000000	00000001010
01011111011	00000001110
10111010100	00000001010
00001111000	00000001110
01000011111	00000001110
10100011001	00000001110
00111000100	00000000100
00001100001	00000000000
10010100101	00000001010
11011101101	00000001110
00110010110	00000001010
00101111111	00000001110
10000110001	00000001010
00100001100	00000001110
01110100111	00000001110
00010011100	00000001110
01011100110	00000001110
11111101110	00000001110
10011100000	00000000000
01000011011	00000001110
11110011011	00000001110
01001101110	00000001110
11101010001	00000001110
01111100010	00000001010
00101000000	00000000000
01100101111	00000001110
11101100111	00000001110
10000010110	00000001010
10110011010	00000001110
11010000100	00000001110
00100100101	00000000100
10101010111	00000001010
10001000100	00000000100
00010101001	00000000100
10111001000	00000001010
00001100100	00000000100
01010010000	00000001110
01010010101	00000001110
11101111011	00000001110
00111011000	00000001110
11001111111	00000001110
01000001011	00000001010
11100110000	00000001110
00000100001	00000000000
01101100000	00000001010
11001001001	00000001010
10111101001	00000001010
01101001010	00000001010
01011011100	00000001110
11001011001	00000001110
00011011010	00000001110
00101001100	00000001110
10000110100	00000001010
00011110110	00000001010
10011000011	00000000000
00110000001	00000000000
00101011111	00000001110
10011111001	00000001110
00000001101	00000001110
11010111001	00000001110
10101110101	00000001010
11100011110	00000001110
11111000011	00000001010
00110101110	00000001110
10010000011	00000000000
01000111110	00000001110
11000000000	00000001010
00010010101	00000001010
10010001111	00000001110
11000101010	00000001010
11110111100	00000001110
01110111110	00000001110
01001010001	00000001110
11111110111	00000001110
10100010011	00000001010
01000000010	00000001010
11100000101	00000001110
01001100111	00000001110
01011001111	00000001110
11100001110	00000001110
01101000011	00000001010
01001010000	00000001110
01110000100	00000001110
00011010011	00000001010
01010110101	00000001110
10000101000	00000000100
01100111001	00000001110
10101001110	00000001110
11010101011	00000001010
10001011101	00000001110
10111010001	00000001010
00001111101	00000001110
01111000010	00000001010
10010001010	00000000100
00111000001	00000000000
00101110001	00000001010
11001001110	00000001110
10000001001	00000000100
00011111101	00000001110
10011011001	00000001110
10110000101	00000000100
00000011111	00000001110
00100111010	00000001110
10100010100	00000001010
00010110110	00000001010
00000101001	00000000100
10001110011	00000001010
00111101101	00000001110
10111111111	00000001110
00001010011	00000001010
00110011000	00000001110
10100110010	00000001010
01011000011	00000001010
11000011101	00000001110
00000010100	00000001010
11010111011	00000001110
11100010000	00000001110
00011011001	00000001110
10011101111	00000001110
11001101100	00000001110
11111001010	00000001010
11001000110	00000001110
01001000111	00000001110
11011100111	00000001110
01111001011	00000001010
11100001100	00000001110
00100110011	00000001010
01010001101	00000001110
00010001101	00000001110
10111101100	00000001110
10001111010	00000001110
01011011001	00000001110
01100000101	00000001110
10010110111	00000001010
00001011010	00000001110
00101001001	00000001010
10100111011	00000001110
11100111110	00000001110
00110000100	00000000100
11010110010	00000001110
10011111100	00000001110
00000001000	00000000100
01110101110	00000001110
11101000010	00000001010
01111011011	00000001110
00100011101	00000001110
01010000000	00000001010
01111000011	00000001010
01100001100	00000001110
01010101010	00000001010
10110100011	00000000000
01111110000	00000001110
01100100110	00000001110
11110111001	00000001110
10000011111	00000001110
00010000010	00000000000
11010011100	00000001110
10011010010	00000001010
01101011010	00000001110
00111110100	00000001010
10101011110	00000001110
10011001110	00000001110
10010010101	00000001010
00010100110	00000001010
10100101011	00000001010
11011001110	00000001110
01001001001	00000001010
11111100100	00000001110
00101110000	00000001010
11101110001	00000001110
01000101011	00000001010
10101000010	00000000000
01110010101	00000001110
01001011110	00000001110
10100101111	00000001110
10001010001	00000001010
01100011111	00000001110
00101101100	00000001110
10000100110	00000001010
00101110100	00000001010
11101101000	00000001010
10000001100	00000001110
01101100111	00000001110
00011111000	00000001110
00111111101	00000001110
10110000000	00000000000
10101110111	00000001010
10011011011	00000001110
01001110000	00000001110
11101001011	00000001010
01100001000	00000001010
00111101000	00000001010
01111111100	00000001110
01001000010	00000001010
00110011101	00000001110
01100110001	00000001110
01000111011	00000001110
00000010001	00000001010
01110110111	00000001110
00100111011	00000001110
10111011001	00000001110
01101111010	00000001110
01011101100	00000001110
10001100101	00000000100
11001101001	00000001010
00111001001	00000001010
11000010000	00000001110
00001000101	00000000100
11000011111	00000001110
00101010110	00000001010
11000101001	00000001010
00110110011	00000001010
10011001011	00000001010
11100101110	00000001110
00000111111	00000001110
10101000111	00000000100
11101011011	00000001110
01000011101	00000001110
11011010111	00000001110
11000011010	00000001110
11110001100	00000001110
01111101111	00000001110
11110100110	00000001110
00101111101	00000001110
01000110010	00000001110
10110010111	00000001010
01011111111	00000001110
00011110101	00000001010
11111001101	00000001110
01101110011	00000001110
00100011000	00000001110
10110001101	00000001110
01100010101	00000001110
01010000101	00000001110
01100001001	00000001010
10011101100	00000001110
01110100000	00000001010
00100001000	00000001010
00000101100	00000001110
00110111010	00000001110
01110001010	00000001010
01000011100	00000001110
10100000101	00000000100
11110010010	00000001110
11010011001	00000001110
01011010001	00000001110
11101010010	00000001110
00111110001	00000001010
01101011101	00000001110
00101000001	00000000000
10000111001	00000001110
01100101000	00000001010
00011001101	00000001110
10110110101	00000001010
11100001101	00000001110
10101010000	00000001010
00010001110	00000001110
10001000011	00000000000
10111000011	00000000000
10111001111	00000001110
00001100011	00000000000
10100000010	00000000000
10010111001	00000001110
00111011111	00000001110
10010111110	00000001110
11000111101	00000001110
11100110111	00000001110
11111111010	00000001110
00100101001	00000001010
01000001111	00000001110
11001110110	00000001110
11101000110	00000001110
01110000011	00000001010
01010100011	00000001010
00100000111	00000000100
11111100001	00000001010
10110101010	00000001010
00010010111	00000001010
01001110101	00000001110
01111111001	00000001110
10110001110	00000001110
00111010011	00000001010
01100110100	00000001110
00010111101	00000001110
10101111111	00000001110
10111011100	00000001110
01001100101	00000001110
01011101001	00000001010
10010000111	00000001010
00001101010	00000001010
00111001100	00000001110
11010001111	00000001110
10100001011	00000001010
01011110100	00000001110
00001000000	00000000000
01011001000	00000001010
00100101101	00000001110
01101000100	00000001110
00101011000	00000001110
10111110010	00000001010
10100111110	00000001110
11001110001	00000001110
01010011010	00000001110
01100010110	00000001110
11110001001	00000001010
10000101111	00000001110
00110100101	00000000100
11010101100	00000001110
10011100010	00000000000
11010000110	00000001110
11011000001	00000001010
10100011011	00000001110
11111011101	00000001110
10010100111	00000001010
00100011111	00000001110
11000100100	00000001110
10010101110	00000001110
01110100101	00000001110
00100010110	00000001010
10001110111	00000001010
00010011010	00000001110
01011010100	00000001110
10111111011	00000001110
01101011000	00000001110
00101000100	00000000100
10000111100	00000001110
01100101101	00000001110
00011001000	00000001010
11111100101	00000001110
10110110000	00000001010
10011101011	00000001010
10101010101	00000001010
11111000000	00000001010
10010011110	00000001110
10100010010	00000001010
01001101010	00000001010
01100000111	00000001110
01111100110	00000001110
11101111001	00000001110
01010111101	00000001110
10000010010	00000001010
00001111110	00000001110
11000111000	00000001110
00100110100	00000001010
10110011110	00000001110
10001010101	00000001010
01011110110	00000001110
01110101101	00000001110
10100100010	00000000000
10010110000	00000001010
11100001000	00000001010
10100011111	00000001110
00110000011	00000000000
10011111011	00000001110
00000001111	00000001110
00010111000	00000001110
11010000010	00000001010
11111000100	00000001110
10011100001	00000000000
01111011111	00000001110
11110010110	00000001110
01001100011	00000001010
10100111100	00000001110
01110110010	00000001110
10110100111	00000000100
10010100011	00000000000
00010100010	00000000000
10000011011	00000001110
10110011000	00000001110
00100000100	00000000100
01011001101	00000001110
00100101000	00000001010
10111100010	00000000000
01101000001	00000001010
00101011101	00000001110
01111110001	00000001110
10010001011	00000000100
00011010001	00000001010
00000011100	00000001110
00110001010	00000001010
01110111010	00000001110
10011110010	00000001010
01011110000	00000001110
00110100000	00000000000
11010101001	00000001010
01000000110	00000001110
10011110100	00000001010
01101101101	00000001110
01011000110	00000001110
01100011000	00000001110
11111011000	00000001110
11110101101	00000001110
10000001011	00000000100
11000100001	00000001010
10101100000	00000000000
00000110010	00000001010
01000110110	00000001110
10101001010	00000001010
10011011100	00000001110
01100100011	00000001010
11011011010	00000001110
11101001100	00000001110
01101101001	00000001010
00111101111	00000001110
10010001110	00000001110
10010000100	00000001010
11000001101	00000001110
00100100000	00000000000
00100111111	00000001110
01000111111	00000001110
01110110011	00000001110
01010100110	00000001110
01101010110	00000001110
01001000101	00000001110
00011000110	00000000100
10110111110	00000001110
01100000100	00000001110
00101111010	00000001110
10000000010	00000000000
00110110111	00000001010
10011001111	00000001110
10111001010	00000001010
00000111011	00000001110
00011110111	00000001010
11010010100	00000001110
00110000101	00000000100
11101011111	00000001110
00011101100	00000001110
00111111100	00000001110
01111101000	00000001010
11011010011	00000001110
00001110000	00000001010
00010000001	00000000000
10010110101	00000001010
10011111101	00000001110
11000110110	00000001110
10000000110	00000001010
00001010000	00000001010
10011000110	00000000100
10110101111	00000001110
01101000101	00000001110
11001000101	00000001110
11101010110	00000001110
01100100101	00000001110
00101011001	00000001110
11000111111	00000001110
01110110101	00000001110
10100000100	00000000100
01000001101	00000001110
01110000001	00000001010
10111101111	00000001110
01101001100	00000001110
01011011010	00000001110
00011011100	00000001110
00101001010	00000001010
10000110010	00000001010
01010001000	00000001010
01000100001	00000001010
00000001011	00000000100
11010100100	00000001110
10011101000	00000001010
11100011000	00000001110
00101101101	00000001110
01001100100	00000001110
10001111111	00000001110
10011011110	00000001110
11000000110	00000001110
01010101001	00000001010
10110100000	00000000000
11000101100	00000001110
11110111010	00000001110
10110001010	00000001010
10000011100	00000001110
11101111100	00000001110
10011010001	00000001010
00100101111	00000001110
10101011101	00000001110
11100100001	00000001010
10001001110	00000001110
10010011101	00000001110
00111100010	00000000000
10100101000	00000001010
11011001101	00000001110
01100111111	00000001110
00001101110	00000001110
01001001111	00000001110
00000011011	00000001110
00110100111	00000000100
11001100011	00000001010
01110010110	00000001110
11111011111	00000001110
10100100111	00000000100
01111000100	00000001110
00101110111	00000001010
10000001111	00000001110
10011000010	00000000000
00011111011	00000001110
10110000011	00000000000
00100111100	00000001110
10111010111	00000001010
01100000010	00000001010
00010110000	00000001010
10001110101	00000001010
11110100010	00000001010
00111101011	00000001010
11011110110	00000001110
00001010101	00000001010
00110011110	00000001110
10100110100	00000001010
01000111000	00000001110
00000010010	00000001010
01110110100	00000001110
01101111001	00000001110
10011101001	00000001010
11001101010	00000001010
11111001100	00000001110
00010011110	00000001110
11101100100	00000001110
00101010101	00000001010
01101101011	00000001010
00011101011	00000001010
10011111111	00000001110
00110110000	00000001010
10011001000	00000001010
11100101101	00000001110
00000111100	00000001110
10101000100	00000000100
10001010111	00000001010
00111111011	00000001110
11110011111	00000001110
10010011010	00000001110
00001110111	00000001010
10100010110	00000001010
10010100110	00000001010
11110100101	00000001110
10101000101	00000000100
01000100100	00000001110
01000101111	00000001110
01110101000	00000001010
11101011001	00000001110
01000010101	00000001110
01111011101	00000001110
00100011011	00000001110
01010000110	00000001110
00011100010	00000000000
01010101100	00000001110
10110100101	00000000100
10001001000	00000001010
01010100010	00000001010
01100100000	00000001010
01110001001	00000001010
10000011001	00000001110
01111000000	00000001010
11010011010	00000001110
10011010100	00000001010
00111110010	00000001010
11001010111	00000001110
11101000100	00000001110
00100000001	00000000000
11011001000	00000001010
10011110000	00000001010
10010000101	00000001010
10001000000	00000000000
01011100011	00000001010
00011100000	00000000000
10110000001	00000000000
10001101010	00000001010
00001100000	00000000000
10100000001	00000000000
00001001010	00000001010
11001010110	00000001110
10010111101	00000001110
11011100001	00000001010
00110001110	00000001110
11111111001	00000001110
00011101000	00000001010
11000110000	00000001110
11001110101	00000001110
01110010010	00000001110
11000000101	00000001110
11110000011	00000001010
00010000111	00000001010
00011000100	00000000100
11000001111	00000001110
01111111010	00000001110
11011000000	00000001010
00011110010	00000001010
01100110111	00000001110
01000111101	00000001110
01110110001	00000001110
10111011111	00000001110
01101111100	00000001110
01011101010	00000001010
10001100011	00000000000
01011000000	00000001010
01001100001	00000001010
01111010101	00000001110
00001000011	00000000000
00101010000	00000001010
11001111101	00000001110
00110110101	00000001010
10011001101	00000001110
11100101000	00000001010
00000111001	00000001110
10101000001	00000000000
10011100111	00000000100
10111110001	00000001010
01101010010	00000001110
11011010001	00000001110
01010011001	00000001110
11011101000	00000001010
11000011100	00000001110
11110001010	00000001010
10110111010	00000001110
10000101100	00000001110
11110100000	00000001010
11101100000	00000001010
11100001001	00000001010
11010000101	00000001110
10010100001	00000000000
01111100001	00000001010
11101110011	00000001110
11111000111	00000001110
11011111111	00000001110
00111010001	00000001010
00110010111	00000001010
11000110010	00000001110
11101000001	00000001010
01110100110	00000001110
11101100010	00000001010
11111101111	00000001110
01110001100	00000001110
01000011010	00000001110
01011010111	00000001110
01101011011	00000001110
01001001000	00000001010
10000111111	00000001110
01100101110	00000001110
00011001011	00000001010
10110110011	00000001010
01110010000	00000001110
10010001101	00000001110
10101010110	00000001010
10001000101	00000000100
01111101010	00000001010
11011000110	00000001110
01001101001	00000001010
00001100101	00000000100
01001111100	00000001110
01111100101	00000001110
11101111010	00000001110
00111011001	00000001110
01010000001	00000001010
11010010110	00000001110
10000010001	00000001010
00000000000	00000000000
11100110001	00000001110
10110011101	00000001110
01011110101	00000001110
11100010001	00000001110
01101001011	00000001010
11001110000	00000001110
01001100000	00000001010
11110000001	00000001010
00011011011	00000001110
10001100100	00000000100
10101001111	00000001110
01010001111	00000001110
10011111000	00000001110
00000001100	00000001110
00110101010	00000001010
11010100011	00000001010
01011000111	00000001110
10110010000	00000001010
11100011111	00000001110
00011100011	00000000000
10011000001	00000000000
11111010010	00000001110
10010011111	00000001110
11001011110	00000001110
01100111101	00000001110
11110010101	00000001110
10100011100	00000001110
11000101011	00000001010
11100100010	00000001010
10011100110	00000000100
10101001011	00000001010
11010101110	00000001110
11001001100	00000001110
11011011011	00000001110
11110000000	00000001010
10010001001	00000000100
11000001100	00000001110
11110101010	00000001010
11000100110	00000001110
11110110000	00000001110
00001010111	00000001010
10000100000	00000000000
01000010010	00000001110
01101111111	00000001110
01010010011	00000001110
00100010100	00000001010
11001100100	00000001110
00010011000	00000001110
11110101100	00000001110
00101010011	00000001010
00011101101	00000001110
10101000000	00000000000
00110110110	00000001010
10100010101	00000001010
01000010000	00000001110
11100101011	00000001010
00000111010	00000001110
11010010101	00000001110
00111100110	00000000100
11101011110	00000001110
00001100111	00000000100
11101011100	00000001110
01101010001	00000001110
11011010010	00000001110
10010011100	00000001110
11000100000	00000001010
10100010000	00000001010
11010111111	00000001110
10110111001	00000001110
11110100011	00000001010
00001101111	00000001110
10010111000	00000001110
10101100001	00000000000
11111111011	00000001110
01000011000	00000001110
00100110110	00000001010
11010001001	00000001010
11101110000	00000001110
01100100001	00000001010
10010100000	00000000000
11011111100	00000001110
10010110010	00000001010
00001011111	00000001110
00110010100	00000001010
11000110001	00000001110
11100111011	00000001110
11001110111	00000001110
10011100101	00000000100
11010110111	00000001110
00101101110	00000001110
11001111010	00000001110
11111101100	00000001110
01110001111	00000001110
10011000000	00000000000
11111000110	00000001110
11111100110	00000001110
00011101110	00000001110
01001001011	00000001010
01111110101	00000001110
11100100110	00000001110
01100001010	00000001010
00110000110	00000000100
01001000000	00000001010
11000110101	00000001110
11100000011	00000001010
10001000110	00000000100
00100001101	00000001110
01101001111	00000001110
10001101100	00000001110
00001100110	00000000100
11101001101	00000001110
10111100000	00000000000
00001001100	00000001110
00111011010	00000001110
10010111011	00000001110
11011000101	00000001110
11100110010	00000001110
10001011000	00000001110
00110001000	00000001010
01000101110	00000001110
11011110011	00000001110
01101001000	00000001010
11001110011	00000001110
01001011011	00000001110
11011110101	00000001110
01001111000	00000001110
00011011000	00000001110
10100010001	00000001010
11100010110	00000001110
01100011010	00000001110
01010001100	00000001110
10101101111	00000001110
11000001001	00000001010
00110101001	00000001010
11010100000	00000001010
01011100001	00000001010
00011101001	00000001010
00000100101	00000001010
00110011011	00000001110
11010001010	00000001010
11100011100	00000001110
11011110100	00000001110
11111010001	00000001110
11001001101	00000001110
11001011101	00000001110
10010101011	00000000100
11101001110	00000001110
11000101000	00000001010
11010001101	00000001110
00101100011	00000000000
01010000111	00000001110
11110110100	00000001110
00010010110	00000001010
00110000111	00000000100
01001010010	00000001110
10111110111	00000001010
10101011000	00000001110
01101010100	00000001110
01010011111	00000001110
10101100010	00000000000
01001111101	00000001110
10110111100	00000001110
10000101010	00000000100
01001001101	00000001110
00101111000	00000001110
11100001111	00000001110
11001100001	00000001010
11010000011	00000001010
11101110010	00000001110
01011100000	00000001010
10100011110	00000001110
11010010001	00000001110
11010100001	00000001010
11101110101	00000001110
01011000101	00000001110
01010110001	00000001110
00110010001	00000001010
11000110100	00000001110
01000110111	00000001110
10110010010	00000001010
10001011001	00000001110
11011111110	00000001110
01011111010	00000001110
10111010101	00000001010
00001111001	00000001110
11111101001	00000001010
00111111001	00000001110
00111000101	00000000100
10100110000	00000001010
10111101011	00000001010
00000000011	00000000000
10101111011	00000001110
00110111111	00000001110
11111001000	00000001010
00001110101	00000001010
11101010111	00000001110
01111110011	00000001110
00000101111	00000001110
00011111010	00000001110
11110011010	00000001110
01001101111	00000001110
10001100001	00000000000
11000010110	00000001110
01111100011	00000001010
00011110000	00000001010
10101011111	00000001110
10000010111	00000001010
10110011011	00000001110
10000000101	00000001010
01001010100	00000001110
10111101110	00000001110
00010000000	00000000000
00010101000	00000000100
11011100010	00000001010
01100111000	00000001110
00011011101	00000001110
10100011000	00000001110
10010101100	00000001110
00001001000	00000001010
01010001001	00000001010
01000100000	00000001010
00000001010	00000001010
00110101100	00000001110
00100001011	00000001010
01000001010	00000001010
00000100000	00000000000
00010001000	00000000100
01101100001	00000001010
01111010010	00000001110
11111010100	00000001110
10111001100	00000001110
11000101111	00000001110
10100100000	00000000000
11001011000	00000001110
01010101000	00000001010
11001100101	00000001110
10000110101	00000001010
11000101101	00000001110
10110001011	00000001010
01101101111	00000001110
11011101111	00000001110
11100001010	00000001010
10011010000	00000001010
11010100101	00000001110
10101011100	00000001110
11101000000	00000001010
01110011100	00000001110
11011001100	00000001110
11101101010	00000001010
11010000000	00000001010
11011101001	00000001010
11000000001	00000001010
01111001100	00000001110
00001111100	00000001110
11110111101	00000001110
11001001000	00000001010
11001111000	00000001110
01110111111	00000001110
10100101101	00000001110
10010010000	00000001010
11111110110	00000001110
00111011100	00000001110
01000000011	00000001010
00011110011	00000001010
11010001000	00000001010
11000010111	00000001110
01111000101	00000001110
01001111001	00000001110
10000001110	00000001110
00100101100	00000001110
01010110100	00000001110
10110000010	00000000000
