Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
0.0000	0.8234	0.0092	3.9963	1.0000	Insulin -- p21 -- Senescence -- AKT	0.058330	0.003191	p21	0.000000	0.000000	AKT	0.000000	0.000000	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.058330	0.003187	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.056132	0.003138	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.070383	0.003508	Insulin -- Senescence	0.067351	0.003439	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.059736	0.003232	p21 -- mTORC1_S6K1 -- Senescence	0.000000	0.000000	Insulin -- p21	0.059529	0.003253	p21 -- Senescence -- AKT	0.000000	0.000000	Insulin -- p21 -- mTORC1_S6K1	0.058250	0.003205	Insulin -- mTORC1_S6K1 -- AKT	0.063707	0.003322	p21 -- AKT	0.000000	0.000000	mTORC1_S6K1	0.000000	0.000000	Senescence -- AKT	0.000000	0.000000	p21 -- Senescence	0.000000	0.000000	Insulin -- mTORC1_S6K1	0.070112	0.003511	Insulin -- Senescence -- AKT	0.063315	0.003340	Insulin -- p21 -- Senescence	0.062494	0.003308	Insulin -- p21 -- AKT	0.056406	0.003147	p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.000000	0.000000	Insulin -- mTORC1_S6K1 -- Senescence	0.064534	0.003375	Senescence	0.000000	0.000000	p21 -- mTORC1_S6K1 -- AKT	0.000000	0.000000	mTORC1_S6K1 -- AKT	0.000000	0.000000	mTORC1_S6K1 -- Senescence	0.000000	0.000000	Insulin	0.066541	0.003411	p21 -- mTORC1_S6K1	0.000000	0.000000	Insulin -- AKT	0.064849	0.003348	mTORC1_S6K1 -- Senescence -- AKT	0.000000	0.000000	<nil>	0.000000	0.000000
0.1000	0.7146	0.0091	3.9815	1.0000	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.056831	0.003166	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.071525	0.003550	Insulin -- p21	0.062873	0.003338	Insulin -- AKT	0.069745	0.003484	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.049356	0.002952	Insulin -- mTORC1_S6K1 -- Senescence	0.065905	0.003388	Insulin -- p21 -- Senescence -- AKT	0.053230	0.003072	Insulin -- mTORC1_S6K1	0.070278	0.003522	Insulin -- p21 -- AKT	0.049334	0.002969	Insulin -- p21 -- mTORC1_S6K1	0.054722	0.003115	Insulin -- mTORC1_S6K1 -- AKT	0.067270	0.003443	Insulin -- Senescence	0.075051	0.003601	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.042570	0.002757	Insulin -- Senescence -- AKT	0.066116	0.003420	Insulin -- p21 -- Senescence	0.069520	0.003474	Insulin	0.075674	0.003642
0.2000	0.6233	0.0089	3.9589	1.0000	Insulin -- p21 -- mTORC1_S6K1	0.050435	0.003009	Insulin -- mTORC1_S6K1 -- AKT	0.067504	0.003456	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.056356	0.003167	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.070959	0.003537	Insulin -- p21	0.069950	0.003513	Insulin -- AKT	0.071596	0.003548	Insulin	0.083635	0.003811	Insulin -- p21 -- Senescence	0.074427	0.003596	Insulin -- Senescence -- AKT	0.066613	0.003436	Insulin -- p21 -- Senescence -- AKT	0.045742	0.002853	Insulin -- mTORC1_S6K1 -- Senescence	0.069143	0.003479	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.032605	0.002436	Insulin -- Senescence	0.081603	0.003753	Insulin -- p21 -- AKT	0.043979	0.002823	Insulin -- mTORC1_S6K1	0.070991	0.003532	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.044464	0.002824
0.3000	0.5513	0.0086	3.9294	1.0000	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.055494	0.003147	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.073035	0.003582	Insulin -- p21	0.074687	0.003625	Insulin -- AKT	0.073628	0.003605	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.041691	0.002746	Insulin -- p21 -- mTORC1_S6K1	0.048589	0.002953	Insulin -- mTORC1_S6K1 -- AKT	0.069590	0.003504	Insulin -- p21 -- AKT	0.040500	0.002718	Insulin -- mTORC1_S6K1	0.072372	0.003572	Insulin -- p21 -- Senescence -- AKT	0.037161	0.002609	Insulin -- mTORC1_S6K1 -- Senescence	0.071924	0.003570	Insulin	0.091381	0.003986	Insulin -- Senescence -- AKT	0.067111	0.003444	Insulin -- p21 -- Senescence	0.074076	0.003602	Insulin -- Senescence	0.086026	0.003873	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.022735	0.002008
0.4000	0.4967	0.0083	3.9031	1.0000	Insulin -- p21 -- mTORC1_S6K1	0.043462	0.002791	Insulin -- mTORC1_S6K1 -- AKT	0.069729	0.003536	Insulin -- p21	0.082371	0.003793	Insulin -- AKT	0.075139	0.003632	Insulin -- mTORC1_S6K1	0.073169	0.003603	Insulin -- p21 -- AKT	0.035936	0.002561	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.076679	0.003677	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.055698	0.003168	Insulin -- Senescence	0.087746	0.003913	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.018372	0.001849	Insulin -- p21 -- Senescence -- AKT	0.033876	0.002486	Insulin -- mTORC1_S6K1 -- Senescence	0.074264	0.003622	Insulin -- p21 -- Senescence	0.074197	0.003627	Insulin -- Senescence -- AKT	0.064605	0.003400	Insulin	0.097033	0.004073	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.037725	0.002623
0.5000	0.4551	0.0081	3.8735	1.0000	Insulin -- Senescence	0.088593	0.003938	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.015513	0.001683	Insulin -- p21	0.087534	0.003920	Insulin -- AKT	0.078109	0.003707	Insulin -- mTORC1_S6K1	0.075133	0.003648	Insulin -- p21 -- AKT	0.030526	0.002345	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.082736	0.003822	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.055037	0.003162	Insulin -- p21 -- mTORC1_S6K1	0.039295	0.002656	Insulin -- mTORC1_S6K1 -- AKT	0.069839	0.003541	Insulin -- p21 -- Senescence -- AKT	0.029400	0.002324	Insulin -- mTORC1_S6K1 -- Senescence	0.073181	0.003609	Insulin	0.103488	0.004233	Insulin -- Senescence -- AKT	0.061249	0.003319	Insulin -- p21 -- Senescence	0.074934	0.003639	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.035434	0.002554
0.6000	0.4131	0.0078	3.8440	1.0000	Insulin -- p21	0.092982	0.004047	Insulin -- AKT	0.078435	0.003728	Insulin -- mTORC1_S6K1	0.075947	0.003670	Insulin -- p21 -- AKT	0.027280	0.002257	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.033976	0.002513	Insulin -- Senescence	0.089254	0.003932	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.012804	0.001544	Insulin -- mTORC1_S6K1 -- AKT	0.070330	0.003551	Insulin -- p21 -- mTORC1_S6K1	0.037503	0.002623	Insulin -- p21 -- Senescence -- AKT	0.022900	0.002048	Insulin -- mTORC1_S6K1 -- Senescence	0.072376	0.003558	Insulin -- p21 -- Senescence	0.076268	0.003671	Insulin -- Senescence -- AKT	0.060375	0.003288	Insulin	0.108976	0.004321	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.085747	0.003882	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.054847	0.003136
0.7000	0.3763	0.0076	3.8205	1.0000	Insulin -- p21	0.098861	0.004137	Insulin -- AKT	0.078273	0.003726	Insulin -- mTORC1_S6K1	0.077724	0.003713	Insulin -- p21 -- AKT	0.023448	0.002091	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.034166	0.002503	Insulin -- Senescence	0.087016	0.003906	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.011602	0.001448	Insulin -- mTORC1_S6K1 -- AKT	0.071911	0.003597	Insulin -- p21 -- mTORC1_S6K1	0.037282	0.002600	Insulin -- p21 -- Senescence -- AKT	0.018387	0.001830	Insulin -- mTORC1_S6K1 -- Senescence	0.070753	0.003555	Insulin -- p21 -- Senescence	0.076107	0.003671	Insulin -- Senescence -- AKT	0.057832	0.003234	Insulin	0.114847	0.004415	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.086628	0.003909	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.055165	0.003170
0.8000	0.3495	0.0073	3.8002	1.0000	Insulin -- p21	0.104540	0.004252	Insulin -- AKT	0.076373	0.003685	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.032887	0.002471	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.088918	0.003964	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.055724	0.003171	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.010306	0.001381	Insulin -- Senescence	0.088131	0.003945	Insulin -- mTORC1_S6K1	0.078637	0.003730	Insulin -- p21 -- AKT	0.020598	0.001966	Insulin -- mTORC1_S6K1 -- AKT	0.076034	0.003687	Insulin -- p21 -- mTORC1_S6K1	0.037215	0.002605	Insulin -- p21 -- Senescence -- AKT	0.016549	0.001758	Insulin -- mTORC1_S6K1 -- Senescence	0.069055	0.003508	Insulin -- p21 -- Senescence	0.075379	0.003683	Insulin -- Senescence -- AKT	0.053075	0.003108	Insulin	0.116579	0.004443
0.9000	0.3295	0.0072	3.7786	1.0000	Insulin -- mTORC1_S6K1	0.080363	0.003766	Insulin -- p21 -- AKT	0.017476	0.001813	Insulin -- p21	0.108781	0.004345	Insulin -- AKT	0.075645	0.003676	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.029835	0.002346	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.009172	0.001286	Insulin -- Senescence	0.086680	0.003911	Insulin -- mTORC1_S6K1 -- AKT	0.080357	0.003782	Insulin -- p21 -- mTORC1_S6K1	0.037897	0.002619	Insulin -- p21 -- Senescence -- AKT	0.015787	0.001714	Insulin -- mTORC1_S6K1 -- Senescence	0.065815	0.003437	Insulin	0.119058	0.004503	Insulin -- Senescence -- AKT	0.049837	0.003032	Insulin -- p21 -- Senescence	0.073620	0.003633	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.093554	0.004066	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.056123	0.003192
1.0000	0.3066	0.0070	3.7576	1.0000	Insulin -- p21 -- AKT	0.014955	0.001670	Insulin -- mTORC1_S6K1	0.082222	0.003812	Insulin -- p21	0.111889	0.004382	Insulin -- AKT	0.074459	0.003656	Insulin -- p21 -- mTORC1_S6K1 -- Senescence -- AKT	0.029190	0.002340	Insulin -- p21 -- mTORC1_S6K1 -- AKT	0.007967	0.001211	Insulin -- Senescence	0.081055	0.003777	Insulin -- mTORC1_S6K1 -- AKT	0.084180	0.003874	Insulin -- p21 -- mTORC1_S6K1	0.038870	0.002656	Insulin -- p21 -- Senescence -- AKT	0.013986	0.001622	Insulin -- mTORC1_S6K1 -- Senescence	0.062275	0.003331	Insulin	0.123019	0.004561	Insulin -- Senescence -- AKT	0.047427	0.002959	Insulin -- p21 -- Senescence	0.074433	0.003628	Insulin -- p21 -- mTORC1_S6K1 -- Senescence	0.097185	0.004127	Insulin -- mTORC1_S6K1 -- Senescence -- AKT	0.056887	0.003220
