,Proliferation_0.5,Proliferation_1,Proliferation_3,Proliferation_6,Proliferation_24,Quiescence_1,Quiescence_6,Quiescence_24,Quiescence_96,Senescence_1,Senescence_6,Senescence_24,Senescence_96
Catenin beta (Ab-37),0.6253272251308901,0.6437264177102611,0.5546796870404141,0.6203836311130937,0.5835749476278893,0.8405659945354357,0.6047056099412121,0.7371602157036665,0.6982954564758724,0.874466594267263,0.6873758801227657,0.5818982190235956,0.6354872487755446
EGFR (Ab-1172),1.1405753587861525,0.981165303779489,0.6336842312578165,0.7990394705297454,0.8836101135149782,1.084780260634902,0.7925071115255165,0.9816016619210114,0.8603914846375523,0.8955280106141219,0.9753241258424249,0.9236927280504077,1.4223516440021486
mTOR (Ab-2448),1.1134509885573582,1.24457504294734,1.2426601742028722,0.9876902452078216,1.4598949790648967,0.9994387236295423,1.074077342907007,1.0132448260226783,1.049573533912382,1.238747857296211,1.1297798377752029,0.9687186122026714,0.8659215788883491
4E-BP1 (Ab-36),1.2379133414981038,1.3300077023834735,1.233043082998338,1.1806590964494055,2.2100738408509377,1.1212142433278172,1.2243389234539677,1.2307689391713752,1.155668368431027,1.2214587670393193,1.279371376258773,1.0076419027272214,0.9924554463521064
4E-BP1 (Ab-45),1.1833541473048328,1.2039884436057,0.9097364354037009,0.9992164969076633,6.341577880698164,1.2144382219923857,1.070083939972416,1.2376674116473363,1.0149639711576273,1.199885243778288,1.239841046019741,1.1357128765342794,1.2402926010312987
Stathmin 1 (Ab-24),1.1489346097009736,1.2589081540062343,1.1757903455173384,0.9879191951951203,5.954951774343422,0.9230854784081042,1.1452570284280994,1.1917789366790874,1.107719550641303,1.3003244040327004,1.2449942448803415,1.1469276758823608,0.9931535735115976
Stathmin 1 (Ab-37),1.0844229509730539,1.1598771856052508,1.0657337011370516,1.048038452243495,1.0176696392095954,0.9765392164442459,1.089565341062347,1.1090188438714774,1.0615822216695747,1.2539752796588524,1.0946856287425148,1.027933726719298,0.9190650956152211
PDGFR beta (Ab-751),0.6959530879836799,0.5127694089760153,0.4342804581927237,0.3284791725932125,0.4147356734934775,0.7921942675679466,0.43821178856714527,1.0412074825972115,0.9309222567706691,0.5038327366650927,0.38983716222962483,0.33051580746233955,0.358841460825854
Met (Ab-1234),1.142578125,1.3141014790312913,1.1530399817487027,0.9300949215815711,1.1900074566562358,1.101983733512052,1.1941406103842653,3.93453336783385,1.1889734729574375,1.3063669136692195,1.2117101347803256,1.1010897066824428,1.183985590306206
EGFR (Ab-1197),1.0784981731226235,1.1562351298578284,1.0506472422779511,1.0043649508090504,1.014416886148899,1.2182423990004168,1.1707663418690037,1.3139247866561017,1.1215496332192567,1.117599573094557,1.0578372885800447,0.9559315193694783,1.1021219183122777
