,Proliferation_0.5,Proliferation_1,Proliferation_3,Proliferation_6,Proliferation_24,Quiescence_1,Quiescence_6,Quiescence_24,Quiescence_96,Senescence_1,Senescence_6,Senescence_24,Senescence_96
BCR (Phospho-Tyr177),0.8523175376111473,0.9625750056642524,1.085631724661194,1.2979894834519023,0.8789121708098002,0.9917526055576099,0.9404092160412687,1.047011685714102,0.9383513889195331,0.8802321956463316,1.2628091188911668,1.1753260825001903,1.057897680822684
MSK1 (Phospho-Ser376),0.8742807031818571,0.8654311913339999,0.8161603257615073,0.8155841632930582,0.7852072696197396,0.7207508260139839,0.9649698109607336,1.2682804420740865,1.0103033720126586,0.835882439816866,0.967721404820007,0.9047793774481877,1.1067603036106972
Paxillin (Phospho-Tyr31),0.9484547266785099,1.3020826698936372,1.0790089519779327,1.227775440328386,1.029477576240166,1.2078071626943807,1.0269826342443589,0.8817387695379064,1.0351153884128312,0.9643749604405342,0.9966261798524738,1.522107316319535,1.1503764732111188
Ezrin (Phospho-Thr566),0.785162045654414,1.341137781101539,1.0542359555915566,0.9422534686424783,0.7618464368290313,0.9931549303365941,0.9228783368308037,1.2726200871520352,0.8554790952112187,0.992450202714613,1.1107664997095514,1.209589062145851,1.2469519939039877
Rac1/cdc42 (Phospho-Ser71),1.0808451495337332,1.046564082883284,1.0679443939762894,0.9513505787868987,0.7358640892485091,1.0772769369953348,1.0625128996270867,0.7434090445239737,1.0829206851974134,0.8964199828459534,1.1308106068036567,1.3525010871531824,1.002251569491622
Raf1 (Phospho-Ser338),0.965084974444047,0.9612655641048066,1.0529858956509035,1.1537640965928666,1.1627286368672207,1.1182661598174062,1.4081954990626062,1.2457775917378238,1.0830191838338044,1.151874499960781,1.3801479692637508,1.3699438111013673,1.132361325647691
MEK1 (Phospho-Ser217),1.066704201334337,1.065925023832414,1.1157095295373773,1.3964105909675335,0.8407282919039809,1.109355966438127,1.1301226927369012,0.8093239310720771,1.2669774946252477,1.2217604340705694,1.1042304808253502,1.4050253640391244,1.0857719475277496
p21Cip1 (Phospho-Thr145),1.234287110148678,1.289233169861792,1.219035865142916,1.1380286970796263,1.446723323095909,1.1192070087499448,1.2455091965920853,1.295539014267721,1.317179641566905,1.2950992234685073,1.4695434752351222,1.2822530603034918,1.1775020721094072
p27Kip1 (Phospho-Ser10),0.8874251135805921,1.0684792274203412,0.9953071651693827,1.0930914401021776,1.0985618790941747,1.0492241532793734,1.3691618098096112,1.1109073096274764,1.141927939456788,1.1127245364149423,1.1657383035955748,1.0663011965631755,1.0802748017153592
p27Kip1 (Phospho-Thr187),1.5878120003864458,1.5478991922419785,1.4972277524457858,1.3304697010645345,1.815495015995485,1.1920380661799426,1.3427124345758825,1.4145164709580424,1.7573836135191392,1.4582588331127178,1.5565588137983468,1.394428799992899,1.5173212044146656
Histone H3.1 (Phospho-Ser10),0.8388982454957553,0.7214313609610605,0.9130976326881654,1.3211268418439484,1.0001301284553752,1.241136144984914,0.9590355228746671,1.1016733521683022,0.8450852805918692,1.055625873681535,1.0027649001827756,1.16419577682321,1.0812517944300888
ASK1 (Phospho-Ser83),0.7680594781248595,0.8096225345070777,0.6661876240957728,1.0379669917539507,0.7465047161900366,1.0243002834405004,0.827813094159481,1.0153295205777995,0.8783566817943648,0.8030124799490335,0.8304856924956879,0.8568818198429646,0.9221104475056509
NFkB-p105/p50 (Ab-893),1.5287196945581936,1.2964331883981544,1.2257288021332429,0.9563612825937841,1.1776442645167018,1.1228369609807072,1.354780147381777,1.3042039115768218,1.2742972643115915,1.438965861684,1.3797617645187017,1.1133110775609825,1.1311771512431912
NFkB-p105/p50 (Ab-907),1.2923998473421454,1.3051696368682546,1.222535893141506,1.108064002172589,1.0538308092264925,1.163844833017765,1.4589773694160983,1.3886163246696788,1.2385040298903016,1.2104631094795029,1.261869997797463,1.1112150276137414,1.224887429611839
Rel (Ab-503),1.1246411149625406,1.1931012369587903,1.3662161990578692,0.990104297111611,1.0046961475709593,1.0148197619167305,1.2444321142317143,1.2046928904081717,1.412912108041819,1.1978580487575743,1.2253175189948504,0.9891457346104984,1.05197452037693
c-Jun (Ab-91),1.1961866532865026,1.1734284440481497,1.2053175775480058,1.0951097420100115,1.0466293631761259,1.06265664160401,1.236913767019667,1.2883483719105533,1.3149394347240915,1.1672131147540983,1.1938043067623727,0.9946409431939979,1.1338582677165354
c-Jun (Ab-93),1.5871858558898049,1.2808978786931402,1.3546972139309579,0.9575875132014756,1.074842477332104,1.0257316874482192,1.3468490467730898,1.19544073096764,1.4804817298939479,1.2940398612339294,1.1680490087423796,1.058359609759858,0.7953899434769823
c-Jun (Ab-170),1.170242014609064,1.2039897546178524,1.2238959233485256,1.3219970664080383,1.2612930451835798,0.9854404281648864,1.447352765889742,1.3830092399312164,1.1035619435587767,1.442590222378072,1.3984687875218778,1.0826886862445781,1.1125427503380259
c-Jun (Ab-239),1.4985147084080734,1.1360357697923584,1.1280600536564325,1.1097205071956782,0.9570635115485686,0.9918729951386566,1.1352771567632005,1.1218869212047793,1.0355931472091815,1.1783884584739008,1.0450401598031605,1.0192974075170147,0.9739948483688761
c-Jun (Ab-243),1.0789343296215943,1.3130218373698872,1.0272420672071159,0.9991762494704676,1.0543886226438777,1.1408751403809472,1.10968016875839,1.2617547401141078,1.1201321883747528,1.044558351933092,1.0859029000853124,0.968577532440884,1.0817057492226616
JunB (Ab-79),1.025244922886669,1.0672439959109596,1.1010498883467863,0.7993527885711175,1.0823798873359225,0.9318287300743441,1.1731933556441876,1.1416598309497485,0.9910545563304648,1.0788508031130981,1.1599561920680168,0.961057520543051,1.1802937511598928
JunB (Ab-259),1.2234908510722782,1.397729787636676,1.1748722144883796,1.1192715446433765,1.2427276404296228,1.1236424394319129,1.3690223010698854,1.3574853730197483,1.345299534262227,1.37180799622597,1.3993471637499217,1.2832537828258292,1.6000113295190617
JunD (Ab-255),1.3903674095288565,1.9878513427542364,1.1536288649527824,1.471083748318068,1.5527113889412816,1.1493978391672062,1.4837090550578795,1.4684304486006852,1.314754941249414,1.4587143120279977,1.4652194767873743,1.7260161132988907,3.093868884366982
ATF2 (Ab-62/44),0.7731280444729357,1.076300331279309,1.0059223676080247,0.6437870674487123,1.336462841058598,1.7150667035861609,1.7758636798052567,1.1473943567271285,1.5338227612580495,1.2682338735893746,1.342709850587174,0.9980840992381941,1.1990624047348188
ATF2 (Ab-69/51),1.472426219039365,1.3567687575712541,1.0809821504060795,1.2505058284034027,1.6680958263692076,1.0986726074445372,1.546938064456975,1.5367103756275982,1.4291664967304267,1.5807703262129493,1.6029978668437304,1.3730502596526177,1.2665871311540602
ATF2 (Ab-71/53),1.1933422149938577,1.232370439835811,1.1856296371755037,1.220113393438052,1.4691106884607257,1.0786967418546365,1.3280901455474985,1.2154326916573097,1.370780155009978,1.3065279819106839,1.3330328413428345,1.0101045940052482,0.9787130057018735
ATF2 (Ab-73/55),1.2787335237821484,1.28406036722474,0.9539738739652636,1.0632239621932018,1.3446752369182264,1.0028085288598378,1.2477353991338433,1.2939550636667054,1.341449283203816,1.3756915726171843,1.442148407318041,1.2131540158814795,1.095125672105057
ATF2 (Ab-112/94),1.0571751532941784,1.1695459052066077,1.1969290807301638,1.1702490858707897,1.6952930409295752,1.27092825999513,1.2624253010492568,1.4138852721758208,1.372392463854808,1.2725324041076,1.4793644188693547,1.3049334964925936,1.2210683809451353
Myc (Ab-58),0.9791410792714936,0.9251399901460933,0.7466042287086941,0.7775474855224844,0.9414819931020845,0.9417493746044626,1.0978486016918156,1.0974692797620733,1.1244476595857058,0.7713350259055453,0.9502992770702855,0.8911501830291276,1.018236595688328
Myc (Ab-358),0.72198967257386,0.8668684350488056,0.6470002530352814,0.5532266072669835,0.7398983719641479,1.1308137381177121,0.8591594789476785,0.9723002436111219,0.789179153859023,0.9226784269594572,0.8731786536093299,0.8986511880402555,1.1434127552237787
Myc (Ab-373),1.3497240341194179,1.1800280515862813,0.7985494902011522,1.073613855403062,1.13425950237377,0.9825720017806072,1.1608732621442848,1.2324856176602819,1.2103427611478421,1.2875433768098599,1.3277943078378223,1.1069699032240399,1.1337816349598635
FAK (Ab-397),1.2841818793761706,1.325302251112591,1.0392280421640159,0.9593680161714504,1.0775979125250326,1.0172894513375343,1.1548931348561537,1.2287408225394072,1.1939067326136763,1.285325057905507,1.2601993197775985,1.1105553570719702,1.2125624214668638
Pyk2 (Ab-402),1.0610208476682503,1.1615241143516588,1.390909951132046,1.0904689575418391,1.07397252664752,1.1565830972654219,1.1919793817481161,1.209087125776688,1.1502126981761003,1.1667631405635355,1.1025318236653299,1.0919116064020071,0.9582474829082847
NFkB-p65 (Ab-529),0.858473124403882,1.0292976882366092,1.1792959872723534,0.9288078991583034,0.9651506022409299,1.1823552876184453,1.0319408667366308,1.0559496334309986,1.1616993844450103,1.0445881947521292,0.9021080014657649,0.9414323219253551,0.9276008291756321
Catenin beta (Ab-37),0.9232553720036476,0.9719777302926086,1.0566894336691364,0.7712978399935368,0.9105780588971149,1.6479272659395994,0.9633954004130477,1.3199786634284107,1.1514436282689295,1.0031836333586457,0.8391357652331723,0.8006892301941234,0.9218877613050411
EGFR (Ab-1172),1.0279498243853487,1.1522746321890323,0.7379950763170849,0.9135849056603773,0.8214068745003995,1.0135254803675855,0.9158208774583961,1.0709344841114163,0.974265141318977,0.9006649180327868,0.9536441254250093,0.9187709896391568,1.500328083989501
mTOR (Ab-2448),1.2196632902202833,1.2652736217674783,1.4613519558918278,1.2266891761236092,1.2862032547663955,1.1776165304089918,1.2757310501709949,1.3222938127404473,1.2605727204515311,1.3484983415658482,1.2461202679807248,1.238882882376894,0.9886569855623941
4E-BP1 (Ab-36),1.7709565898226207,1.2533204646445841,1.3397530583645796,1.1018292450714475,0.9294249582019365,1.1285815270777675,1.2271383684394273,1.2768161614768128,1.1438258914705752,1.3258584038911907,1.1904582006584272,1.100463666380065,0.9717703556286232
4E-BP1 (Ab-45),1.1085477679872446,1.5686584432008321,1.1743797077798561,1.1708522813931364,1.2089435615509958,1.1871092770410334,1.383805687598584,1.5010602144678336,1.12986572127303,1.2544926185831171,1.2072194065334863,1.22564706882755,1.3844841330890476
Stathmin 1 (Ab-24),1.1954698587914845,1.1426743796435008,1.2528999269093033,1.1336013603847728,1.089831240597584,1.0343093759242827,1.2507042782909388,1.1418385970384197,1.098505304163915,1.3158293452805214,1.1917206165658065,1.1413304219119962,1.1862294387114654
Stathmin 1 (Ab-37),1.0418922368641121,1.125646260099647,1.1350946297304068,1.1312141539833414,1.1612768264920228,1.040847733368509,1.0702311755182208,1.0877158569235958,1.030560081225945,1.127215990796664,1.0581426175942312,1.0782390954162828,1.7016104894782889
PDGFR beta (Ab-751),0.689248297183856,0.7859277432651415,0.9098399950468339,0.5822040939299683,0.6935832571467776,1.3047709093092013,0.6594525321520348,0.8762702135939968,1.3377626980225283,0.6182572559798436,0.527067964561998,0.4751192149463132,1.0163546921904223
Met (Ab-1234),1.2090081241793083,1.1048747403268797,1.0588720575756623,1.1118434527564538,1.2520423377609966,0.9921523667324338,1.1697910966620528,1.2181038872148444,1.0948032702385384,1.2525810952214858,1.2562515573632131,1.170649852150844,1.2975302954152006
EGFR (Ab-1197),1.0080836246783258,1.0395426504636378,1.0766321216318093,1.1037530535542868,1.2189245250345666,1.0915383697338583,1.2026994036838274,1.2493919973351288,1.1415004156838744,1.0590704885047992,1.140157149926381,1.1656448156606665,1.037035863474812
EGFR (Ab-869),0.7079057030087985,0.7014584098169001,0.7895757518144081,0.5686072934289305,1.0351097968800878,1.2310391381652661,0.9140801611494483,0.9151067259706561,0.7887444237241942,0.9611512241023289,0.8509411497414828,0.7534668672435504,1.0590039486113663
IRS-1 (Ab-636),1.182336277377878,1.1247584071294319,1.0150082139323524,1.0782548907020886,1.4191263000454453,1.1099208899680226,1.143240474836654,1.1959291243060703,1.2379312296951557,1.246481749227039,1.3105007640302453,1.146488157478223,0.9484075684569278
IRS-1 (Ab-639),0.744864843509883,0.66712578926458,0.6586720622089205,0.40042303368074306,0.7758012280664026,1.4880121254627168,0.8259744757833294,0.9950903498452255,0.9221317176441706,0.6131536474430691,0.448089326906848,0.5032998437280405,0.8318135209727017
S6 Ribosomal Protein (Ab-235),1.1863864852795785,1.194888721344009,1.0894658880442005,1.2727759544619401,1.484875851082181,1.099236101537341,1.1342049166860486,1.2455405781520008,1.184691345838071,1.2986936114129806,1.2441473781692878,1.2806870880240828,1.0993858489832635
eIF4E (Ab-209),1.224246241154385,1.1698421141636048,1.015001273366271,1.137248549387224,1.3160700864595678,1.1196128251663642,1.190902811831603,1.1574994927016682,1.204488791943194,1.2388902204635386,1.2839727472871045,1.1421340133791624,1.11407729206263
Stathmin 1 (Ab-15),1.1999063726836596,1.4591573841472245,0.9149061854778119,1.0654051377963585,1.0764991041300964,1.2250685711328468,1.2405308586958808,1.2818551584890632,1.0591326038389486,1.356735404447576,1.3639007401456793,1.1761108468845427,1.1567934539156057
DYN1 (Phospho-Ser774),1.0284705689772358,1.1152515469719821,0.8296259048576845,0.7616513325522902,0.818631336065899,1.0806093247302653,1.173889550541303,1.234045892006043,1.2324962057214857,1.0363427508429253,1.0130735450543504,0.9902300466985423,1.1737234973287913
E2F1 (Phospho-Thr433),1.1524477171394099,1.2375727842002555,1.4568034974716737,1.3813190569991325,0.9860241803681014,1.1711475986486204,1.2758643465139623,1.394947214069298,1.1045675659041478,1.1341535240951073,1.1342659881944266,1.105174687989455,1.275617726386445
FAK (Phospho-Tyr576),0.9981680066278485,1.0821470414415906,1.2094778987706059,1.0759582463964084,0.9767937587914164,1.174162797173813,1.1148787953418005,1.2688331949601759,1.2573372145189727,1.0303291396619645,0.9705531785288597,0.9312572873479177,0.9523286333394371
Fos (Phospho-Ser362),1.0255932259257767,1.058348601163067,1.6338361240193064,1.483401679085076,0.8862710318363315,0.9185981986596662,1.1513676468964298,1.3865463198678172,1.0478185694216582,1.1349694866578917,1.1453153135763114,1.3125099422890867,1.0435944594516926
GRF-1 (Phospho-Tyr1105),1.1820533981869146,1.2040925542895238,1.0962467904134368,1.1071286541217167,0.9687356368699817,0.924293125040896,1.054980448566917,1.111061089709097,1.000406955507015,1.1001295947923198,0.9640442525923769,0.9789132340394793,1.008256481601002
HDAC5 (Phospho-Ser259),0.8628762070756419,0.8996754033992693,1.416021836965629,1.2698673908490903,1.067846541480266,1.1543947588268917,1.2006008970990258,1.1938028673095056,0.9108309130835163,1.1511993097497843,0.9741687047236527,0.8814752135787844,0.9810194778284292
HSL (Phospho-Ser552/563),2.1401146509783033,1.1794185351358553,1.0468565565073886,1.4165610795723758,1.0896815960596866,0.9679781687110933,1.0998156600007625,1.0165491068926589,1.0352857159014346,1.242589101214256,0.9886732176814813,1.2469519426205637,0.9187801104693845
IkB-beta (Phospho-Thr19),1.3490155175660743,1.5146896205517777,1.3884346436016028,1.3093080346088815,1.1009131452493297,1.552455065923777,1.410791729702471,1.3007252084858556,1.5251534002395057,1.3231823071296416,1.3838000132869677,1.1673948044811655,1.310152175859907
IKK-alpha/beta (Phospho-Ser180/181),1.201271453881252,1.3960849120145098,1.3469080080496922,1.1795931024176005,1.4309826475103102,1.4103062122225074,1.8710860264205287,1.878488825096379,1.44085973936258,1.5886559864044267,1.4224857757058178,1.2363743778819327,1.4156438409800542
IKK-beta (Phospho-Tyr188),1.0176525456602157,0.6989683734232414,0.7470272366647592,1.2087254399634537,0.7462667359359406,0.6847480668175029,1.1471367237401215,1.2034363111856876,0.7675135407509527,0.8359391024789434,0.7484305341847503,0.780060950223598,0.8284774775924483
IKK-gamma (Phospho-Ser31),1.0579770962449337,1.156209210091805,0.7848298242281825,1.0267843588019692,1.2467509520545093,1.0498474311886694,1.1285872530751557,1.0882874199171269,1.0534338916676083,1.099225449033989,1.0877383294785226,0.9722919867768168,1.074436364954912
IRS-1 (Phospho-Ser1101),1.1549638549738899,1.1044097686630008,1.307595966227182,1.24849698369914,1.3557912188767505,1.1772443454314798,1.3032339328738722,1.2244790259070368,1.3130192911619558,1.3149804493017605,1.2851356532202773,1.2836880896616516,1.0752678137455038
IRS-1 (Phospho-Ser612),0.956168137302106,0.952968532103619,0.9626568215112444,1.107654649433625,1.0560745567406904,1.0906015506405369,1.2854610994802622,1.1000867838843515,1.2165712757906566,1.406396202461776,1.1369167475451318,1.384095410057063,1.088770469347897
AKT1S1 (Phospho-Thr246),0.8529699308404156,0.8098275965087257,0.8155052866141811,0.8836425058255164,0.9727983935875354,0.9406161451739313,0.8613269491710465,1.120049099505365,0.8453955127582522,0.8760571235423356,0.8889522859958171,0.9897901680644412,0.9771694131017127
Arrestin-1 (Phospho-Ser412),0.8381104778556144,0.8112130479787908,0.8224294349415261,0.8161593909150869,0.9718119500882589,0.7986582885246272,0.9249350450950637,0.933958468279447,0.8310409843797067,0.8044710736654848,0.9833144914733348,0.826784676301392,0.7299792122819613
BCL-2 (Phospho-Ser87),0.9776258398169526,1.1067276154675771,1.07408528799459,1.2412534731265088,1.2881454725569474,1.2495276919823763,1.2698476469074267,1.3269830004118448,0.9620502281319983,1.1488263383443302,0.8939580861133014,1.2805592987418448,1.1261432569891419
BID (Phospho-Ser78),1.1428627264559355,0.8136932340840984,0.8418836179433005,1.2433760923303383,1.1088492399848378,0.8726555108966834,1.0137919148202759,0.8327438486100855,1.1668660827902355,1.2545060417897105,0.8779088523724199,0.8339770811177869,0.8057206091692286
CD3Z (Phospho-Tyr142),1.0423842757008839,0.7794498066455267,0.9131776369590254,0.5327025688981792,0.9474056156710035,0.9981447124304267,0.9658967020540394,1.0994776549896206,1.0751661976426445,0.9112388522224588,0.944389112126173,0.5785760426703621,0.9933417413732375
CDK1/CDC2 (Phospho-Thr14),1.1841057226864071,1.1448263087953718,0.7891371344799725,1.0795114144463727,1.0600198316923486,1.1826291439818009,1.0642538875124548,1.2289925827374442,1.3642304016228763,1.173683904859956,1.246331793596129,1.2318869345447159,1.3461312505018996
FAK (Phospho-Ser910),2.306862504372312,2.3823627059459636,2.6363431887101614,2.5844704802836427,0.8769768498926348,2.9566281159720327,3.2328549870393966,1.216188733366689,0.9769344924762953,2.2235729087588996,2.270079760637707,1.0382789133075867,1.3113373343976558
FosB (Phospho-Ser27),1.08736042548116,1.1297593180790697,0.9187602196051471,1.1478069170932126,1.0754993464272378,1.0837458071792654,1.1409550891706888,1.215994787028799,1.1155512297322652,1.2427156880477495,0.9075871361724008,0.940814583801422,1.0679071334739125
GRK1 (Phospho-Ser21),0.759117517371406,0.8722084870100919,1.1163013691817236,1.1796382513363646,0.8606911104113343,1.1434669727067386,1.1097789799151372,1.084736735737128,0.9713066057615183,1.0538468841419661,0.9476739438205249,1.1364424283323888,1.07640888323303
HDAC3 (Phospho-Ser424),0.9747881205341914,1.1379652221552456,1.1852514029194592,1.3627898074411091,1.0478032773557628,1.2138729052303852,1.2962655328041919,1.3919907450187556,1.1180021638111053,1.2307619584186442,1.1516873235163818,1.1890367982577899,1.2570176422833985
HDAC6 (Phospho-Ser22),0.8401909706948928,0.9083835185753231,1.1313253994761963,1.0966816422446326,0.8070699425948963,1.253805614398754,1.0723644326228807,1.1132497131198285,1.097081832695647,1.2503244989791267,0.9570150598268031,0.47506688560822163,0.5096782793323749
HER3/ErbB3 (Phospho-Tyr1222),0.9433860617424141,1.0452730131168313,1.2536463759102334,1.0702648805301664,1.0224768956764414,0.9821817702150112,1.1617612867266502,1.1570704713922901,1.144064602960969,1.0724721311475411,0.9747392281231981,1.085286850566932,0.8903494957867109
HER3/ErbB3 (Phospho-Tyr1289),1.5627230804774113,1.1511205924403982,1.3019036576072898,1.162292893735243,1.047370893008379,1.0739560191892847,1.146419617458335,1.1293805708319773,1.0751216902039045,1.235827486449639,1.0314987842641714,0.9926379096562306,0.8692987920120531
HER4/ErbB4 (Phospho-Tyr1284),0.980368415201709,0.9425531460485181,0.7843721714620978,0.7936045506215139,1.1199910331216065,1.2874789268580633,1.0054571643400037,1.3715945903406999,1.0286869061338964,0.9432296063610485,0.7901759759664654,0.9909826648952897,1.0262899398054284
PKA-R2B (Phospho-Ser113),1.0797792272955342,1.0269947818879392,0.8735288474652279,1.0076053807119445,0.7850035464586076,1.239066367012994,1.2319589752331435,1.0265795110666613,1.2251764512602759,1.0427916570461015,0.899257375255183,0.980368911096686,1.4903010363141225
Smad1 (Phospho-Ser187),0.9956544157015036,1.115549493888943,1.0021044617113246,1.027229871517659,1.1094934703125074,1.0522789551129632,1.3851059449104368,1.6993290480932692,1.2953668824877023,1.267806124098684,1.468844562971441,1.2563884114712707,1.1711575993829173
Smad2 (Phospho-Ser250),1.166161565479177,1.0957344689224713,1.184533523489363,1.3464108454051757,1.5731150252212023,1.1394509261659898,1.242993583389848,1.2180527860824395,1.2554248851348215,1.32063945732052,1.2368750569936038,1.0901706274408347,1.4451841795637612
Smad2 (Phospho-Thr220),1.1135223281485198,1.0750748359977071,1.2665251107828652,1.1763848396501455,1.2639293327242966,1.1035773958706288,1.2782877674519124,1.1844035476097068,1.2235207171697748,1.1875058548009365,1.3002489341032974,1.0889124942581534,1.2938753749531307
Smad2/3 (Phospho-Thr8),0.9571145468641008,1.00439494899965,0.8582408230250776,0.9291162595816207,1.0480833875945599,1.1590174281007322,0.9911310839024216,1.153912305066244,1.093699113272527,1.026909965509466,1.0917254435619597,1.096281202241467,1.151670738050255
