Trajectory	State	Proba	State	Proba	State	Proba	State	Proba	State	Proba	State	Proba	State	Proba	State	Proba
#76	A -- T -- D	0.2467735216	A -- T -- C -- D	0.207394354	C -- D	0.5274411084	T -- C -- D	0.004547565555	B -- T -- C -- D	0.005214117211	A -- B -- T -- C -- D	0.0086293332

Trajectory[cluster=#10,size=1]	State	Proba	State	Proba	State	Proba	State	Proba ...
#81	A -- C	0.01444940669	C -- D	0.7541909362	B -- C -- D	0.1065257812	A -- B -- C	0.1191925371	B -- C	0.005641338814

Trajectory[cluster=#11,size=1]	State	Proba	State	Proba	State	Proba	State	Proba ...
#85	A	0.02296273491	A -- D	0.08911463056	C -- D	0.7689933998	A -- B -- D	0.06590057755	B -- C -- D	0.01213437375	A -- B -- C -- D	0.04089428339

Trajectory[cluster=#12,size=1]	State	Proba	State	Proba	State	Proba	State	Proba ...
#100	A -- T -- C	0.2680693126	C -- D	0.5214319077	T -- C -- D	0.01344364605	B -- T -- C -- D	0.04645183807	A -- B -- T -- C	0.0823829007	B -- T -- C	0.06822039487

Cluster	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba...
#1	A -- T -- C -- D	0.007068674255	0.006205777172	A -- B -- T -- C	0.0009627874025	0.0006920675544	A -- C	0.00377358643	0.003338057783	B -- C -- D	0.004319971991	0.001718618691	A -- B -- C -- D	0.002281982159	0.001564131424	A -- B -- D	0.0004820767151	0.00031206943	D	0.04078949598	0.01161171612	B -- C	0.001915832107	0.001197544769	A -- B	0.004419947157	0.002469036876	B -- T -- C	0.006250469658	0.002954763482	T -- C	0.001786244254	0.0007706568314	T	0.002171280871	0.0008866928878	C -- D	0.8083007955	0.02242382271	A -- B -- C	0.00288087732	0.001960131417	<nil>	0.01897533169	0.006355220556	A -- B -- T -- D	0.001124040061	0.0006534709553	C	0.0587803953	0.0169944912	A -- B -- T -- C -- D	0.00215733164	0.0009099438182	B	0.002077184316	0.001199061394	B -- T -- C -- D	0.007226375256	0.002238032844	A -- B -- T	0.002986467026	0.001460361804	T -- C -- D	0.004084080902	0.00111747626	A -- T	0.001936483668	0.001289460391	B -- D	0.002427245777	0.001095525363	A -- T -- D	0.003068426337	0.002701754561	T -- D	0.001501364178	0.0009373205482	B -- T -- D	0.0009089585712	0.000514286658	B -- T	0.005342293479	0.001925747675
#2	A -- B -- C -- D	0.0898600174	0	A -- B -- C	0.1305855734	0	A -- D	0.1051897547	0	A -- C -- D	0.1378181007	0	B -- C	0.0081117782	0	C	0.5284347756	0
#3	A -- C	0.0006299990394	0.0006299990394	A -- B -- C	0.001211426202	0.001211426202	B -- C	0.009214915962	0.009214915962	C	0.002644210952	0.002644210952	A -- D	0.0132227769	0.0132227769	A -- C -- D	0.3714396522	0.05623893905	A -- B -- C -- D	0.0281998757	0.004932765827	B -- C -- D	0.05020203296	0.01992277431	C -- D	0.5232351101	0.0582714364
#4	T -- C -- D	0.0006043084593	0.0006043084593	T -- C	0.02148715802	0.009409895499	C	0.2821888839	0.2639425206	B -- T -- C	0.03468602422	0.02452510498	C -- D	0.3278697072	0.06406693181	A -- T -- D	0.01448928873	0.01448928873	A -- B -- T -- C -- D	0.02268577586	0.009531502977	A -- T -- C -- D	0.2491030934	0.1634024551	A -- B -- T -- C	0.04688576028	0.0257114015
#5	A -- B -- C -- D	0.08393449439	0	A -- C -- D	0.2206578987	0	B -- C	0.00739711162	0	C	0.6425873247	0	A -- B -- C	0.04542317066	0
#6	A -- T -- C -- D	1	0
#7	T -- C	0.0008699819967	0	C	0.015578535	0	B -- T -- C	0.001871099633	0	A -- T	0.1050744699	0	A -- B -- T -- C	0.09027286552	0	A -- B -- T	0.000285797742	0	C -- D	0.7860472502	0
#8	A -- B -- T -- C	0.02011452616	0	T -- C -- D	0.02276560794	0	B -- T -- C	0.0004476705533	0	A -- B -- T -- D	0.1030424645	0	T -- C	0.07897113762	0	A -- B -- T -- C -- D	0.001919240351	0	C -- D	0.7727393529	0
#9	A -- B -- T -- C -- D	0.0086293332	0	B -- T -- C -- D	0.005214117211	0	A -- T -- D	0.2467735216	0	A -- T -- C -- D	0.207394354	0	C -- D	0.5274411084	0	T -- C -- D	0.004547565555	0
#10	B -- C	0.005641338814	0	A -- C	0.01444940669	0	C -- D	0.7541909362	0	B -- C -- D	0.1065257812	0	A -- B -- C	0.1191925371	0
#11	A -- B -- C -- D	0.04089428339	0	B -- C -- D	0.01213437375	0	A	0.02296273491	0	A -- D	0.08911463056	0	C -- D	0.7689933998	0	A -- B -- D	0.06590057755	0
#12	B -- T -- C	0.06822039487	0	A -- B -- T -- C	0.0823829007	0	T -- C -- D	0.01344364605	0	A -- T -- C	0.2680693126	0	C -- D	0.5214319077	0	B -- T -- C -- D	0.04645183807	0
